Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c - dc,,soc
12235,33032.84263,12-14-2015 18:43:21,285.8420399,7,1,-0.999872863,3.359472036,2.333447948,2.134360263,8.942912398,7.70707711,-0.001361275,0,0,0,0,,0.199087685,,8.987267878
12236,33033.84274,12-14-2015 18:43:22,286.8421521,7,1,-0.999872863,3.358823776,2.333447948,2.13463802,8.942912398,7.70801014,-0.000875139,0,0,0,0,,0.198809928,,8.974033871
12237,33034.8583,12-14-2015 18:43:23,287.8577163,7,1,-0.999872863,3.358337641,2.333447948,2.134920067,8.942912398,7.708957434,-0.000680637,0,0,0,0,,0.198527881,,8.96059544
12238,33035.87393,12-14-2015 18:43:25,288.8733471,7,1,-0.999872863,3.357851267,2.333447948,2.135202137,8.942912398,7.709904669,-0.000583458,0,0,0,0,,0.198245811,,8.947155884
12239,33036.88952,12-14-2015 18:43:26,289.8889355,7,1,-0.999872863,3.357689381,2.333447948,2.135484198,8.942912398,7.71085176,-0.000421333,0,0,0,0,,0.19796375,,8.933716797
12240,33037.88955,12-14-2015 18:43:27,290.8889594,7,1,-0.999872863,3.357203007,2.333447948,2.135761938,8.942912398,7.711784241,-0.000453806,0,0,0,0,,0.197686009,,8.920483548
12241,33038.90523,12-14-2015 18:43:28,291.9046391,7,1,-0.999872863,3.356878996,2.333447948,2.136044037,8.942912398,7.712731267,-0.000388956,0,0,0,0,,0.197403911,,8.907042676
12242,33039.92079,12-14-2015 18:43:29,292.9202037,7,1,-0.999872863,3.356878996,2.333447948,2.136326089,8.942912398,7.713678077,-0.000259304,0,0,0,0,,0.197121859,,8.893603996
12243,33040.93642,12-14-2015 18:43:30,293.9358352,7,1,-0.999872863,3.356554985,2.333447948,2.13660816,8.942912398,7.714624877,-0.000259256,0,0,0,0,,0.196839788,,8.880164431
12244,33041.95206,12-14-2015 18:43:31,294.9514717,7,1,-0.999872863,3.356230736,2.333447948,2.136890243,8.942912398,7.715571651,-0.000226879,0,0,0,0,,0.196557705,,8.86672428
12245,33042.96744,12-14-2015 18:43:32,295.9668536,7,1,-0.999693096,3.356068611,2.333447948,2.137167962,8.942912398,7.716503721,-0.000226879,0,0,0,0,,0.196279985,,8.853492021
12246,33043.96763,12-14-2015 18:43:33,296.9670452,7,1,-0.999693096,3.355906725,2.333447948,2.137450032,8.942912398,7.717450329,-0.000194454,0,0,0,0,,0.195997916,,8.840052514
12247,33044.983,12-14-2015 18:43:34,297.9824165,7,1,-1.000052691,3.355582476,2.333447948,2.137727768,8.942912398,7.718382352,-0.000226879,0,0,0,0,,0.19572018,,8.826819479
12248,33045.98326,12-14-2015 18:43:35,298.9826766,7,1,-0.999872863,3.355582476,2.333447948,2.138009849,8.942912398,7.719328913,-0.000162077,0,0,0,0,,0.195438099,,8.813379406
12249,33046.99863,12-14-2015 18:43:36,299.998046,7,1,-0.999872863,3.355258465,2.333447948,2.138287529,8.942912398,7.720260663,-0.000194454,0,0,0,0,,0.195160419,,8.800149056
12250,33047.99895,12-14-2015 18:43:37,300.998362,7,1,-0.999693096,3.355420351,2.333447948,2.138569663,8.942912398,7.721207302,-9.72748E-05,0,0,0,0,,0.194878284,,8.786706457
12251,33049.01449,12-14-2015 18:43:38,302.0139029,7,1,-0.999693096,3.35509634,2.333447948,2.138851714,8.942912398,7.722153622,-0.000162077,0,0,0,0,,0.194596234,,8.773267849
12252,33050.03008,12-14-2015 18:43:39,303.029498,7,1,-0.999872863,3.354934216,2.333447948,2.13913377,8.942912398,7.723099924,-0.000129652,0,0,0,0,,0.194314178,,8.759828989
12253,33051.04572,12-14-2015 18:43:40,304.0451361,7,1,-0.999872863,3.354772329,2.333447948,2.139415841,8.942912398,7.72404624,-0.000162029,0,0,0,0,,0.194032107,,8.746389413
12254,33052.06135,12-14-2015 18:43:41,305.0607682,7,1,-0.999872863,3.354610205,2.333447948,2.139697915,8.942912398,7.724992516,-0.000129652,0,0,0,0,,0.193750033,,8.73294971
12255,33053.07692,12-14-2015 18:43:42,306.0763319,7,1,-0.999872863,3.35444808,2.333447948,2.139979983,8.942912398,7.725938743,-0.000129652,0,0,0,0,,0.193467965,,8.719510242
12256,33054.09259,12-14-2015 18:43:43,307.092004,7,1,-1.000052691,3.354285955,2.333447948,2.140262072,8.942912398,7.726885017,-0.000129652,0,0,0,0,,0.193185875,,8.706069806
12257,33055.10814,12-14-2015 18:43:44,308.1075495,7,1,-1.000052691,3.354285955,2.333447948,2.140544128,8.942912398,7.727831141,-9.72748E-05,0,0,0,0,,0.19290382,,8.69263097
12258,33056.10819,12-14-2015 18:43:45,309.1076053,7,1,-0.999872863,3.354285955,2.333447948,2.140821874,8.942912398,7.728762779,-9.72748E-05,0,0,0,0,,0.192626073,,8.679397431
12259,33057.10827,12-14-2015 18:43:46,310.107684,7,1,-0.999872863,3.353961945,2.333447948,2.141099618,8.942912398,7.729694393,-0.000129652,0,0,0,0,,0.19234833,,8.666164053
12260,33058.1238,12-14-2015 18:43:47,311.1232147,7,1,-0.999872863,3.353961945,2.333447948,2.141381655,8.942912398,7.73064037,-9.72271E-05,0,0,0,0,,0.192066293,,8.652726102
12261,33059.12408,12-14-2015 18:43:48,312.1234914,7,1,-0.999872863,3.35379982,2.333447948,2.141659457,8.942912398,7.731572116,-0.000129652,0,0,0,0,,0.191788491,,8.639489918
12262,33060.13916,12-14-2015 18:43:49,313.1385773,7,1,1.999881864,3.587167025,2.333493511,2.14191107,8.943075466,7.732415988,0.04660859,0,0,0,0,,0.191582441,,8.629672444
12263,33061.1394,12-14-2015 18:43:50,314.138818,7,1,1.999881864,3.595432043,2.334057705,2.14191107,8.945102211,7.732415988,0.048261594,0,0,0,0,,0.192146634,,8.656554043
12264,33062.15499,12-14-2015 18:43:51,315.1544035,7,1,1.999701977,3.599645615,2.334621904,2.14191107,8.947132052,7.732415988,0.049104311,0,0,0,0,,0.192710834,,8.68343594
12265,33063.17059,12-14-2015 18:43:52,316.1700036,7,1,1.999881864,3.602886915,2.335186088,2.14191107,8.949163866,7.732415988,0.049784996,0,0,0,0,,0.193275017,,8.710317072
12266,33064.17065,12-14-2015 18:43:53,317.1700603,7,1,1.999881864,3.605479717,2.335741661,2.14191107,8.951166298,7.732415988,0.050303556,0,0,0,0,,0.19383059,,8.736787947
12267,33065.18629,12-14-2015 18:43:54,318.1857005,7,1,1.999881864,3.607910633,2.336305883,2.14191107,8.953201296,7.732415988,0.003435659,0,0,0,0,,0.194394812,,8.763670903
12268,33066.20185,12-14-2015 18:43:55,319.2012634,7,1,1.999881864,3.609855413,2.33687006,2.14191107,8.955237337,7.732415988,0.00262537,0,0,0,0,,0.19495899,,8.790551758
12269,33067.21746,12-14-2015 18:43:56,320.2168732,7,1,1.999881864,3.611638069,2.337434261,2.14191107,8.957274559,7.732415988,0.002171612,0,0,0,0,,0.195523191,,8.817433724
12270,33068.23309,12-14-2015 18:43:57,321.2325074,7,1,-7.45215E-05,3.456870317,2.337868263,2.14191108,8.958841674,7.73241602,-0.029397774,0,0,0,0,,0.195957184,,8.838111776
12271,33069.2331,12-14-2015 18:43:58,322.2325122,7,1,-0.000254341,3.454439402,2.337868264,2.141911123,8.958841676,7.732416169,-0.03037014,0,0,0,0,,0.195957141,,8.838109748
12272,33070.24869,12-14-2015 18:43:59,323.2481041,7,1,-7.45215E-05,3.453305006,2.337868264,2.141911188,8.958841676,7.732416393,-0.031050777,0,0,0,0,,0.195957076,,8.838106664
12273,33071.26431,12-14-2015 18:44:00,324.2637232,7,1,-7.45215E-05,3.452656746,2.337868265,2.141911229,8.958841679,7.732416536,-0.031569384,0,0,0,0,,0.195957036,,8.838104733
12274,33072.27994,12-14-2015 18:44:01,325.279351,7,1,-7.45215E-05,3.452332735,2.337868265,2.141911276,8.958841679,7.732416699,-0.031990718,0,0,0,0,,0.195956989,,8.838102486
12275,33073.29534,12-14-2015 18:44:02,326.2947525,7,1,-0.000254341,3.451846361,2.337868265,2.141911332,8.958841679,7.732416893,-0.000745487,0,0,0,0,,0.195956932,,8.838099808
12276,33074.29553,12-14-2015 18:44:03,327.2949399,7,1,-0.000434161,3.451360226,2.337868265,2.141911385,8.958841679,7.732417076,-0.000486183,0,0,0,0,,0.195956879,,8.838097281
12277,33075.31115,12-14-2015 18:44:04,328.3105611,7,1,-7.45215E-05,3.451360226,2.337868265,2.141911428,8.958841679,7.732417223,-0.000324154,0,0,0,0,,0.195956837,,8.838095257
12278,33076.32676,12-14-2015 18:44:05,329.3261771,7,1,-7.45215E-05,3.451198101,2.337868265,2.141911477,8.958841681,7.732417391,-0.000259304,0,0,0,0,,0.195956789,,8.838092953
12279,33077.32679,12-14-2015 18:44:06,330.3262029,7,1,-0.000254341,3.451036215,2.337868266,2.141911517,8.958841683,7.73241753,-0.000226879,0,0,0,0,,0.195956749,,8.838091074
12280,33078.32686,12-14-2015 18:44:07,331.3262745,7,1,-7.45215E-05,3.45087409,2.337868267,2.141911565,8.958841687,7.732417697,-0.000162077,0,0,0,0,,0.195956702,,8.838088824
12281,33079.3424,12-14-2015 18:44:08,332.3418184,7,1,-0.000254341,3.45087409,2.337868268,2.141911608,8.95884169,7.732417843,-0.000162077,0,0,0,0,,0.19595666,,8.838086838
12282,33080.35798,12-14-2015 18:44:09,333.3573909,7,1,-7.45215E-05,3.45087409,2.337868268,2.141911659,8.95884169,7.732418021,-6.48022E-05,0,0,0,0,,0.195956609,,8.838084386
12283,33081.35805,12-14-2015 18:44:10,334.3574669,7,1,-7.45215E-05,3.450711966,2.337868268,2.141911708,8.95884169,7.732418189,-9.72271E-05,0,0,0,0,,0.19595656,,8.83808206
12284,33082.37337,12-14-2015 18:44:11,335.372787,7,1,-7.45215E-05,3.450550079,2.337868269,2.141911757,8.958841693,7.73241836,-9.72271E-05,0,0,0,0,,0.195956512,,8.838079754
12285,33083.37365,12-14-2015 18:44:12,336.3730622,7,1,-0.000254341,3.450550079,2.337868269,2.141911813,8.958841693,7.73241855,-6.48022E-05,0,0,0,0,,0.195956457,,8.838077135
12286,33084.38893,12-14-2015 18:44:13,337.3883466,7,1,-0.000254341,3.450387955,2.33786827,2.141911862,8.958841695,7.732418721,-6.48022E-05,0,0,0,0,,0.195956407,,8.838074795
12287,33085.3891,12-14-2015 18:44:14,338.3885147,7,1,-7.45215E-05,3.450711966,2.337868272,2.141911909,8.958841704,7.732418884,3.23772E-05,0,0,0,0,,0.195956363,,8.838072673
12288,33086.38927,12-14-2015 18:44:15,339.3886848,7,1,-7.45215E-05,3.450550079,2.337868272,2.141911964,8.958841704,7.732419073,0,0,0,0,0,,0.195956308,,8.838070051
12289,33087.40496,12-14-2015 18:44:16,340.4043752,7,1,-7.45215E-05,3.450550079,2.337868272,2.141912024,8.958841704,7.732419278,0,0,0,0,0,,0.195956249,,8.838067227
12290,33088.42033,12-14-2015 18:44:17,341.4197445,7,1,-7.45215E-05,3.450387955,2.337868273,2.141912073,8.958841708,7.732419448,0,0,0,0,0,,0.1959562,,8.838064924
12291,33089.42042,12-14-2015 18:44:18,342.41983,7,1,-0.000254341,3.450387955,2.337868274,2.141912122,8.95884171,7.732419617,-3.24249E-05,0,0,0,0,,0.195956152,,8.838062618
12292,33090.42047,12-14-2015 18:44:19,343.4198862,7,1,-0.000254341,3.450387955,2.337868275,2.14191217,8.958841713,7.732419784,0,0,0,0,0,,0.195956105,,8.838060367
12293,33091.43618,12-14-2015 18:44:20,344.435592,7,1,-7.45215E-05,3.450387955,2.337868275,2.141912228,8.958841713,7.732419984,0,0,0,0,0,,0.195956047,,8.838057599
12294,33092.45174,12-14-2015 18:44:21,345.4511527,7,1,-7.45215E-05,3.450387955,2.337868275,2.141912284,8.958841715,7.732420178,-3.24249E-05,0,0,0,0,,0.195955991,,8.838054943
12295,33093.46742,12-14-2015 18:44:22,346.4668325,7,1,-0.000254341,3.45022583,2.337868275,2.141912343,8.958841715,7.732420381,-3.24249E-05,0,0,0,0,,0.195955932,,8.838052138
12296,33094.48294,12-14-2015 18:44:23,347.4823569,7,1,-7.45215E-05,3.450387955,2.337868275,2.1419124,8.958841715,7.732420578,0,0,0,0,0,,0.195955875,,8.838049426
12297,33095.49857,12-14-2015 18:44:24,348.4979799,7,1,-7.45215E-05,3.450387955,2.337868275,2.141912453,8.958841715,7.732420758,-3.24249E-05,0,0,0,0,,0.195955823,,8.838046937
12298,33096.5142,12-14-2015 18:44:25,349.5136173,7,1,-7.45215E-05,3.450387955,2.337868275,2.141912508,8.958841715,7.732420949,-3.24249E-05,0,0,0,0,,0.195955767,,8.838044299
12299,33097.52979,12-14-2015 18:44:26,350.5291996,7,1,-0.000254341,3.450387955,2.337868276,2.141912555,8.958841717,7.732421111,3.24249E-05,0,0,0,0,,0.195955721,,8.838042088
12300,33098.54542,12-14-2015 18:44:27,351.544833,7,1,-0.000254341,3.45022583,2.337868276,2.141912599,8.958841717,7.732421264,-3.24249E-05,0,0,0,0,,0.195955677,,8.838039971
12301,33099.56101,12-14-2015 18:44:28,352.560425,7,1,-0.000254341,3.450387955,2.337868277,2.141912654,8.958841722,7.732421453,3.24249E-05,0,0,0,0,,0.195955623,,8.838037427
12302,33100.57664,12-14-2015 18:44:29,353.5760553,7,1,-7.45215E-05,3.450550079,2.337868277,2.141912702,8.958841722,7.732421619,3.24249E-05,0,0,0,0,,0.195955575,,8.838035141
12303,33101.59225,12-14-2015 18:44:30,354.5916593,7,1,-0.000254341,3.450387955,2.337868277,2.141912761,8.958841722,7.732421823,0,0,0,0,0,,0.195955516,,8.838032318
12304,33102.60786,12-14-2015 18:44:31,355.6072754,7,1,-0.000254341,3.450387955,2.337868278,2.141912801,8.958841726,7.73242196,0,0,0,0,0,,0.195955478,,8.838030497
12305,33103.62356,12-14-2015 18:44:32,356.6229704,7,1,-7.45215E-05,3.450387955,2.337868279,2.141912845,8.958841728,7.732422113,3.24249E-05,0,0,0,0,,0.195955434,,8.838028398
12306,33104.62371,12-14-2015 18:44:33,357.6231245,7,1,-7.45215E-05,3.450550079,2.337868279,2.141912898,8.958841728,7.732422294,3.24249E-05,0,0,0,0,,0.195955381,,8.838025905
12307,33105.63911,12-14-2015 18:44:34,358.6385219,7,1,-0.000254341,3.450387955,2.337868279,2.141912956,8.958841728,7.732422496,0,0,0,0,0,,0.195955323,,8.838023119
12308,33106.63915,12-14-2015 18:44:35,359.6385624,7,1,-7.45215E-05,3.450550079,2.337868279,2.141913002,8.958841728,7.732422653,3.24249E-05,0,0,0,0,,0.195955277,,8.838020942
12309,33107.01413,12-14-2015 18:44:36,360.0135452,7,1,-0.000254341,3.45022583,2.337868279,2.141913028,8.958841728,7.732422743,-3.24249E-05,0,0,0,0,,0.195955251,,8.838019698
12310,33108.02769,12-14-2015 18:44:37,1.015559375,7,1,-7.45215E-05,3.450387955,2.33786828,2.141913073,8.958841732,7.732422898,-3.24249E-05,0,0,0,0,,0.195955207,,8.838017618
12311,33109.04331,12-14-2015 18:44:38,2.031180434,7,1,-7.45215E-05,3.450550079,2.33786828,2.141913128,8.958841732,7.732423088,0,0,0,0,0,,0.195955152,,8.838014999
12312,33110.05891,12-14-2015 18:44:39,3.046777133,7,1,-7.45215E-05,3.450550079,2.337868281,2.141913184,8.958841734,7.732423283,0,0,0,0,0,,0.195955097,,8.838012343
12313,33111.07455,12-14-2015 18:44:40,4.062420537,7,1,-7.45215E-05,3.450550079,2.337868281,2.141913236,8.958841736,7.732423463,0,0,0,0,0,,0.195955045,,8.838009873
12314,33112.09016,12-14-2015 18:44:41,5.078030995,7,1,-7.45215E-05,3.450550079,2.337868281,2.14191329,8.958841736,7.732423649,3.24249E-05,0,0,0,0,,0.195954991,,8.83800731
12315,33113.10578,12-14-2015 18:44:42,6.093647959,7,1,-0.000254341,3.450550079,2.337868282,2.141913341,8.958841737,7.732423825,0,0,0,0,0,,0.19595494,,8.838004895
12316,33114.10588,12-14-2015 18:44:43,7.093751593,7,1,-0.000434161,3.450387955,2.337868283,2.141913398,8.958841741,7.73242402,-3.24249E-05,0,0,0,0,,0.195954885,,8.838002252
12317,33115.12115,12-14-2015 18:44:44,8.109021273,7,1,-0.000254341,3.450550079,2.337868283,2.141913445,8.958841743,7.732424181,3.24249E-05,0,0,0,0,,0.195954839,,8.838000057
12318,33116.12124,12-14-2015 18:44:45,9.109112777,7,1,-0.000254341,3.450711966,2.337868284,2.141913491,8.958841747,7.732424341,3.23772E-05,0,0,0,0,,0.195954794,,8.837997903
12319,33117.12151,12-14-2015 18:44:46,10.10937915,7,1,-7.45215E-05,3.450550079,2.337868285,2.141913538,8.958841749,7.732424503,3.24249E-05,0,0,0,0,,0.195954747,,8.837995689
12320,33118.13702,12-14-2015 18:44:47,11.12489262,7,1,-0.000254341,3.450711966,2.337868286,2.141913586,8.958841751,7.732424668,3.23772E-05,0,0,0,0,,0.1959547,,8.837993441
12321,33119.15258,12-14-2015 18:44:48,12.1404457,7,1,-7.45215E-05,3.450711966,2.337868287,2.141913627,8.958841756,7.732424812,3.23772E-05,0,0,0,0,,0.19595466,,8.837991528
12322,33120.15259,12-14-2015 18:44:49,13.14045698,7,1,-7.45215E-05,3.450711966,2.337868289,2.141913658,8.958841762,7.732424919,3.23772E-05,0,0,0,0,,0.195954631,,8.837990132
12323,33121.16823,12-14-2015 18:44:50,14.15610168,7,1,-7.45215E-05,3.450711966,2.33786829,2.141913695,8.958841766,7.732425045,3.23772E-05,0,0,0,0,,0.195954595,,8.837988443
12324,33122.18386,12-14-2015 18:44:51,15.1717334,7,1,-0.000254341,3.450550079,2.33786829,2.141913741,8.958841766,7.732425204,0,0,0,0,0,,0.195954549,,8.837986252
12325,33123.18388,12-14-2015 18:44:52,16.17175033,7,1,-7.45215E-05,3.450550079,2.337868292,2.141913777,8.958841774,7.732425327,-3.23772E-05,0,0,0,0,,0.195954516,,8.837984671
12326,33124.19953,12-14-2015 18:44:53,17.18740522,7,1,-0.500153542,3.411655426,2.337868293,2.141933349,8.958841776,7.732492152,-0.007811308,0,0,0,0,,0.195934944,,8.837052123
12327,33125.21474,12-14-2015 18:44:54,18.2026078,7,1,-0.499793887,3.410683155,2.337868293,2.142072226,8.958841776,7.732965875,-0.008005762,0,0,0,0,,0.195796067,,8.830435191
12328,33126.21503,12-14-2015 18:44:55,19.20289727,7,1,-0.499973714,3.40987277,2.337868293,2.142213249,8.958841776,7.733446797,-0.008167839,0,0,0,0,,0.195655044,,8.823715989
12329,33127.23043,12-14-2015 18:44:56,20.21829648,7,1,-0.499973714,3.409386635,2.337868293,2.142352112,8.958841776,7.733920266,-0.008232689,0,0,0,0,,0.195516181,,8.817099747
12330,33128.23069,12-14-2015 18:44:57,21.21856091,7,1,-0.499973714,3.408900499,2.337868293,2.142493161,8.958841776,7.734401116,-0.008329916,0,0,0,0,,0.195375132,,8.810379296
12331,33129.24628,12-14-2015 18:44:58,22.23414973,7,1,-0.500153542,3.408252239,2.337868293,2.14263419,8.958841776,7.734881831,-0.000615835,0,0,0,0,,0.195234103,,8.803659835
12332,33130.2619,12-14-2015 18:44:59,23.24977101,7,1,-0.499793887,3.408090115,2.337868293,2.142775237,8.958841776,7.735362545,-0.000421381,0,0,0,0,,0.195093056,,8.796939506
12333,33131.27749,12-14-2015 18:45:00,24.26536212,7,1,-0.499973714,3.407603979,2.337868293,2.142916267,8.958841776,7.735843151,-0.000388956,0,0,0,0,,0.194952026,,8.790219955
12334,33132.29313,12-14-2015 18:45:01,25.28099933,7,1,-0.499973714,3.40727973,2.337868293,2.143057299,8.958841776,7.736323716,-0.000356531,0,0,0,0,,0.194810994,,8.783500321
12335,33133.30872,12-14-2015 18:45:02,26.29659529,7,1,-0.49961406,3.407117844,2.337868293,2.143198324,8.958841776,7.736804202,-0.000291681,0,0,0,0,,0.194669969,,8.776781054
12336,33134.32436,12-14-2015 18:45:03,27.31223298,7,1,-0.499793887,3.40663147,2.337868293,2.14333936,8.958841776,7.737284678,-0.000324154,0,0,0,0,,0.194528933,,8.770061251
12337,33135.33996,12-14-2015 18:45:04,28.32782987,7,1,-0.499793887,3.406469584,2.337868293,2.143480389,8.958841776,7.737765092,-0.000291681,0,0,0,0,,0.194387904,,8.763341772
12338,33136.33996,12-14-2015 18:45:05,29.32783142,7,1,-0.500153542,3.406145334,2.337868293,2.143619248,8.958841776,7.738238079,-0.000291729,0,0,0,0,,0.194249045,,8.756725677
12339,33137.35567,12-14-2015 18:45:06,30.34354231,7,1,-0.499973714,3.405821323,2.337868293,2.143760302,8.958841776,7.738718503,-0.000291681,0,0,0,0,,0.194107991,,8.75000498
12340,33138.35567,12-14-2015 18:45:07,31.34354581,7,1,-0.499793887,3.405659199,2.337868293,2.143899165,8.958841776,7.739191426,-0.000194454,0,0,0,0,,0.193969128,,8.743388707
12341,33139.3713,12-14-2015 18:45:08,32.35917193,7,1,-0.499793887,3.405335188,2.337868293,2.144040196,8.958841776,7.739671696,-0.000259256,0,0,0,0,,0.193828097,,8.736669146
12342,33140.38684,12-14-2015 18:45:09,33.37471132,7,1,-0.499793887,3.405010939,2.337868293,2.144181227,8.958841776,7.740151935,-0.000259304,0,0,0,0,,0.193687065,,8.729949546
12343,33141.40242,12-14-2015 18:45:10,34.39028576,7,1,-0.499973714,3.404848814,2.337868293,2.144322242,8.958841776,7.740632083,-0.000226927,0,0,0,0,,0.193546051,,8.723230755
12344,33142.41795,12-14-2015 18:45:11,35.40582538,7,1,-0.500153542,3.404524803,2.337868293,2.144463276,8.958841776,7.741112259,-0.000259304,0,0,0,0,,0.193405017,,8.716511062
12345,33143.4181,12-14-2015 18:45:12,36.40596929,7,1,-0.499793887,3.404524803,2.337868293,2.144602166,8.958841776,7.74158511,-0.000194454,0,0,0,0,,0.193266127,,8.709893467
12346,33144.43368,12-14-2015 18:45:13,37.4215469,7,1,-0.499973714,3.404200554,2.337868293,2.144743193,8.958841776,7.74206521,-0.000194502,0,0,0,0,,0.1931251,,8.703174079
12347,33145.44926,12-14-2015 18:45:14,38.43713246,7,1,-0.499973714,3.403876543,2.337868293,2.144884228,8.958841776,7.742545302,-0.000226879,0,0,0,0,,0.192984065,,8.696454322
12348,33146.44929,12-14-2015 18:45:15,39.4371592,7,1,-0.499973714,3.403876543,2.337868293,2.145023089,8.958841776,7.74301797,-0.000162077,0,0,0,0,,0.192845204,,8.689838135
12349,33147.46488,12-14-2015 18:45:16,40.45274942,7,1,-0.499973714,3.403714418,2.337868293,2.14516412,8.958841776,7.743497999,-0.000162077,0,0,0,0,,0.192704173,,8.683118571
12350,33148.48052,12-14-2015 18:45:17,41.46839472,7,1,-0.500153542,3.403228283,2.337868293,2.145305157,8.958841776,7.743978023,-0.000226879,0,0,0,0,,0.192563136,,8.676398698
12351,33149.4962,12-14-2015 18:45:18,42.48407217,7,1,-0.499793887,3.403390408,2.337868293,2.145446197,8.958841776,7.744458036,-0.000129652,0,0,0,0,,0.192422096,,8.669678686
12352,33150.51179,12-14-2015 18:45:19,43.49966109,7,1,-0.499793887,3.403066158,2.337868293,2.145587237,8.958841776,7.744938018,-0.000194502,0,0,0,0,,0.192281056,,8.662958703
12353,33151.52726,12-14-2015 18:45:20,44.51513479,7,1,-0.499973714,3.402904272,2.337868293,2.145728245,8.958841776,7.745417871,-0.000162029,0,0,0,0,,0.192140048,,8.656240245
12354,33152.52737,12-14-2015 18:45:21,45.51524538,7,1,-0.999513268,3.363523483,2.337868293,2.145933297,8.958841776,7.746110492,-0.00800581,0,0,0,0,,0.191934996,,8.64647028
12355,33153.52738,12-14-2015 18:45:22,46.51524945,7,1,-0.999693096,3.362226963,2.337868293,2.14621102,8.958841776,7.747044404,-0.008265113,0,0,0,0,,0.191657273,,8.633237873
12356,33154.543,12-14-2015 18:45:23,47.53086627,7,1,-0.999693096,3.361416578,2.337868293,2.146493083,8.958841776,7.747992645,-0.008362341,0,0,0,0,,0.19137521,,8.619798669
