Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,충전용량-방전용량,,soc
15504,26642.21711,02-28-2016 01:39:12,830.17648,7,1,-0.167605147,3.531849623,1.84312424,1.463325147,7.20052947,5.360620367,3.23772E-05,0,0,0,0,,0.379799093,,23.36240437
15505,26643.23278,02-28-2016 01:39:13,831.1921464,7,1,-0.167245254,3.532011509,1.84312424,1.463372346,7.20052947,5.360787076,6.47545E-05,0,0,0,0,,0.379751893,,23.35990267
15506,26644.24844,02-28-2016 01:39:14,832.2078062,7,1,-0.1674252,3.532011509,1.84312424,1.46341956,7.20052947,5.360953835,6.47545E-05,0,0,0,0,,0.379704679,,23.35740022
15507,26645.26395,02-28-2016 01:39:15,833.2233118,7,1,-0.167605147,3.532011509,1.84312424,1.463466763,7.20052947,5.36112056,3.23772E-05,0,0,0,0,,0.379657476,,23.35489833
15508,26646.27955,02-28-2016 01:39:16,834.2389206,7,1,-0.167245254,3.532173634,1.84312424,1.463513973,7.20052947,5.361287312,6.48022E-05,0,0,0,0,,0.379610267,,23.35239611
15509,26647.27971,02-28-2016 01:39:17,835.2390798,7,1,-0.1674252,3.53233552,1.84312424,1.463560458,7.20052947,5.36145151,6.48022E-05,0,0,0,0,,0.379563781,,23.34993226
15510,26648.29518,02-28-2016 01:39:18,836.2545446,7,1,-0.167245254,3.532173634,1.84312424,1.463607648,7.20052947,5.3616182,6.48022E-05,0,0,0,0,,0.379516591,,23.34743107
15511,26649.29519,02-28-2016 01:39:19,837.2545587,7,1,-0.1674252,3.53233552,1.84312424,1.463654132,7.20052947,5.361782398,3.23772E-05,0,0,0,0,,0.379470108,,23.34496733
15512,26650.31075,02-28-2016 01:39:20,838.2701177,7,1,-0.167245254,3.532497644,1.84312424,1.463701339,7.20052947,5.361949154,6.48022E-05,0,0,0,0,,0.379422901,,23.34246523
15513,26651.31075,02-28-2016 01:39:21,839.2701179,7,1,-0.167245254,3.532497644,1.84312424,1.463747822,7.20052947,5.362113356,3.24249E-05,0,0,0,0,,0.379376418,,23.34000153
15514,26652.31077,02-28-2016 01:39:22,840.2701364,7,1,-0.167245254,3.532659531,1.84312424,1.463794312,7.20052947,5.362277587,3.23772E-05,0,0,0,0,,0.379329928,,23.33753743
15515,26653.31082,02-28-2016 01:39:23,841.2701846,7,1,-0.1674252,3.532659531,1.84312424,1.463840073,7.20052947,5.362439244,3.23772E-05,0,0,0,0,,0.379284167,,23.33511199
15516,26654.32628,02-28-2016 01:39:24,842.2856449,7,1,-0.1674252,3.532659531,1.84312424,1.463887993,7.20052947,5.362608531,6.48022E-05,0,0,0,0,,0.379236247,,23.33257212
15517,26655.32637,02-28-2016 01:39:25,843.285734,7,1,-0.167245254,3.532659531,1.84312424,1.463934485,7.20052947,5.362772778,3.23772E-05,0,0,0,0,,0.379189755,,23.33010792
15518,26656.34193,02-28-2016 01:39:26,844.3012941,7,1,-0.1674252,3.532659531,1.84312424,1.463981683,7.20052947,5.36293952,3.23772E-05,0,0,0,0,,0.379142557,,23.32760632
15519,26657.34194,02-28-2016 01:39:27,845.3013112,7,1,-0.167245254,3.532821655,1.84312424,1.464028154,7.20052947,5.363103699,3.24249E-05,0,0,0,0,,0.379096086,,23.32514321
15520,26658.35754,02-28-2016 01:39:28,846.316905,7,1,-0.167245254,3.532983541,1.84312424,1.464075363,7.20052947,5.363270485,6.48022E-05,0,0,0,0,,0.379048877,,23.32264102
15521,26659.37314,02-28-2016 01:39:29,847.3325106,7,1,-0.1674252,3.532983541,1.84312424,1.46412256,7.20052947,5.363437234,6.48022E-05,0,0,0,0,,0.37900168,,23.32013947
15522,26660.38873,02-28-2016 01:39:30,848.3480988,7,1,-0.1674252,3.533145666,1.84312424,1.464169764,7.20052947,5.36360401,6.48022E-05,0,0,0,0,,0.378954476,,23.31763751
15523,26661.40435,02-28-2016 01:39:31,849.363718,7,1,-0.167245254,3.533307552,1.84312424,1.464216973,7.20052947,5.363770804,9.71794E-05,0,0,0,0,,0.378907267,,23.31513532
15524,26662.40437,02-28-2016 01:39:32,850.3637369,7,1,-0.1674252,3.533307552,1.84312424,1.464263454,7.20052947,5.363935032,9.71794E-05,0,0,0,0,,0.378860785,,23.3126717
15525,26663.41994,02-28-2016 01:39:33,851.3793088,7,1,-0.167245254,3.533145666,1.84312424,1.464310663,7.20052947,5.364101832,3.24249E-05,0,0,0,0,,0.378813576,,23.3101695
15526,26664.41995,02-28-2016 01:39:34,852.3793184,7,1,-0.167065307,3.533469439,1.84312424,1.464357145,7.20052947,5.364266065,6.47545E-05,0,0,0,0,,0.378767094,,23.30770584
15527,26665.43555,02-28-2016 01:39:35,853.3949129,7,1,-0.1674252,3.533307552,1.84312424,1.46440437,7.20052947,5.364432921,0,0,0,0,0,,0.37871987,,23.30520282
15528,26666.45133,02-28-2016 01:39:36,854.4106968,7,1,-0.167245254,3.533469439,1.84312424,1.464451586,7.20052947,5.364599752,6.47545E-05,0,0,0,0,,0.378672654,,23.30270025
15529,26667.46697,02-28-2016 01:39:37,855.4263369,7,1,-0.1674252,3.533469439,1.84312424,1.464498791,7.20052947,5.364766551,3.23772E-05,0,0,0,0,,0.378625448,,23.30019824
15530,26668.48238,02-28-2016 01:39:38,856.4417502,7,1,-0.1674252,3.533469439,1.84312424,1.464546005,7.20052947,5.364933379,3.23772E-05,0,0,0,0,,0.378578235,,23.29769579
15531,26669.4824,02-28-2016 01:39:39,857.4417622,7,1,-0.167245254,3.533631563,1.84312424,1.464592492,7.20052947,5.365097642,6.48022E-05,0,0,0,0,,0.378531748,,23.29523187
15532,26670.498,02-28-2016 01:39:40,858.4573676,7,1,-0.167245254,3.533469439,1.84312424,1.464639693,7.20052947,5.36526443,6.47545E-05,0,0,0,0,,0.378484547,,23.29273011
15533,26671.5136,02-28-2016 01:39:41,859.472963,7,1,-0.167245254,3.533793449,1.84312424,1.464686907,7.20052947,5.365431269,6.48022E-05,0,0,0,0,,0.378437332,,23.29022761
15534,26672.51374,02-28-2016 01:39:42,860.4731088,7,1,-0.167245254,3.533955574,1.84312424,1.464733402,7.20052947,5.365595567,9.72271E-05,0,0,0,0,,0.378390838,,23.28776328
15535,26673.52918,02-28-2016 01:39:43,861.4885451,7,1,-0.1674252,3.533793449,1.84312424,1.464780587,7.20052947,5.365762307,9.71794E-05,0,0,0,0,,0.378343652,,23.28526233
15536,26674.54477,02-28-2016 01:39:44,862.5041332,7,1,-0.167245254,3.533793449,1.84312424,1.464827792,7.20052947,5.365929119,3.23772E-05,0,0,0,0,,0.378296447,,23.28276034
15537,26675.54479,02-28-2016 01:39:45,863.5041594,7,1,-0.167245254,3.533955574,1.84312424,1.464874281,7.20052947,5.366093399,3.24249E-05,0,0,0,0,,0.378249959,,23.28029635
15538,26676.56048,02-28-2016 01:39:46,864.5198466,7,1,-0.167245254,3.533955574,1.84312424,1.464921508,7.20052947,5.366260293,0,0,0,0,0,,0.378202732,,23.27779319
15539,26677.56064,02-28-2016 01:39:47,865.5200055,7,1,-0.1674252,3.533955574,1.84312424,1.464967998,7.20052947,5.366424583,6.48022E-05,0,0,0,0,,0.378156242,,23.27532911
15540,26678.57599,02-28-2016 01:39:48,866.5353578,7,1,-0.167245254,3.533955574,1.84312424,1.465015191,7.20052947,5.366591363,3.24249E-05,0,0,0,0,,0.378109048,,23.27282773
15541,26679.57601,02-28-2016 01:39:49,867.5353775,7,1,-0.167245254,3.533955574,1.84312424,1.465061673,7.20052947,5.366755627,3.24249E-05,0,0,0,0,,0.378062567,,23.2703641
15542,26680.59161,02-28-2016 01:39:50,868.5509749,7,1,-0.167605147,3.533955574,1.84312424,1.465108879,7.20052947,5.366922455,0,0,0,0,0,,0.378015361,,23.26786205
15543,26681.60723,02-28-2016 01:39:51,869.5665941,7,1,-0.167245254,3.53411746,1.84312424,1.465156096,7.20052947,5.367089325,3.23772E-05,0,0,0,0,,0.377968144,,23.26535943
15544,26682.60723,02-28-2016 01:39:52,870.5665962,7,1,-0.167245254,3.53411746,1.84312424,1.465196036,7.20052947,5.367230477,0,0,0,0,0,,0.377928204,,23.26324253
15545,26683.62276,02-28-2016 01:39:53,871.5821308,7,1,-0.1674252,3.534279585,1.84312424,1.465249764,7.20052947,5.367420363,3.24249E-05,0,0,0,0,,0.377874476,,23.26039477
15546,26684.62281,02-28-2016 01:39:54,872.5821766,7,1,-0.1674252,3.534279585,1.84312424,1.465296248,7.20052947,5.367584647,6.48022E-05,0,0,0,0,,0.377827991,,23.25793099
15547,26685.63846,02-28-2016 01:39:55,873.5978261,7,1,-0.1674252,3.53411746,1.84312424,1.465343472,7.20052947,5.367751546,0,0,0,0,0,,0.377780768,,23.25542803
15548,26686.65403,02-28-2016 01:39:56,874.6133946,7,1,-0.167245254,3.534279585,1.84312424,1.465390675,7.20052947,5.367918376,0,0,0,0,0,,0.377733565,,23.25292615
15549,26687.65415,02-28-2016 01:39:57,875.6135146,7,1,-0.1674252,3.534441471,1.84312424,1.465437157,7.20052947,5.368082658,6.48022E-05,0,0,0,0,,0.377687083,,23.25046251
15550,26688.66969,02-28-2016 01:39:58,876.6290607,7,1,-0.1674252,3.534441471,1.84312424,1.465484367,7.20052947,5.368249516,3.23772E-05,0,0,0,0,,0.377639873,,23.24796023
15551,26689.6853,02-28-2016 01:39:59,877.6446704,7,1,-0.167245254,3.534441471,1.84312424,1.465531582,7.20052947,5.368416392,3.23772E-05,0,0,0,0,,0.377592658,,23.24545774
15552,26690.70091,02-28-2016 01:40:00,878.6602736,7,1,-0.167245254,3.534603596,1.84312424,1.465578781,7.20052947,5.368583215,6.48022E-05,0,0,0,0,,0.377545459,,23.24295604
15553,26691.71646,02-28-2016 01:40:01,879.6758274,7,1,-0.167245254,3.534603596,1.84312424,1.46562527,7.20052947,5.368747528,3.24249E-05,0,0,0,0,,0.37749897,,23.24049203
15554,26692.71646,02-28-2016 01:40:02,880.6758275,7,1,-0.167245254,3.534603596,1.84312424,1.465672473,7.20052947,5.368914371,3.24249E-05,0,0,0,0,,0.377451766,,23.23799011
15555,26693.73209,02-28-2016 01:40:03,881.6914562,7,1,-0.167245254,3.534603596,1.84312424,1.465719678,7.20052947,5.369081218,3.24249E-05,0,0,0,0,,0.377404561,,23.23548812
15556,26694.74761,02-28-2016 01:40:04,882.706979,7,1,-0.1674252,3.534441471,1.84312424,1.465766883,7.20052947,5.369248064,3.23772E-05,0,0,0,0,,0.377357357,,23.23298618
15557,26695.74765,02-28-2016 01:40:05,883.7070178,7,1,-0.167245254,3.534603596,1.84312424,1.465813367,7.20052947,5.369412367,3.24249E-05,0,0,0,0,,0.377310872,,23.23052237
15558,26696.76332,02-28-2016 01:40:06,884.722687,7,1,-0.167245254,3.534603596,1.84312424,1.465860573,7.20052947,5.369579222,0,0,0,0,0,,0.377263666,,23.22802033
15559,26697.77875,02-28-2016 01:40:07,885.7381148,7,1,-0.167245254,3.534603596,1.84312424,1.465897619,7.20052947,5.369710163,3.24249E-05,0,0,0,0,,0.377226621,,23.22605684
15560,26698.77885,02-28-2016 01:40:08,886.7382175,7,1,-0.1674252,3.534603596,1.84312424,1.465954269,7.20052947,5.3699104,0,0,0,0,0,,0.377169971,,23.22305425
15561,26699.79446,02-28-2016 01:40:09,887.7538302,7,1,-0.167245254,3.534765482,1.84312424,1.466001478,7.20052947,5.370077271,3.23772E-05,0,0,0,0,,0.377122761,,23.22055202
15562,26700.79447,02-28-2016 01:40:10,888.7538318,7,1,-0.167065307,3.534765482,1.84312424,1.46604796,7.20052947,5.370241573,3.23772E-05,0,0,0,0,,0.37707628,,23.21808837
15563,26701.81006,02-28-2016 01:40:11,889.7694242,7,1,-0.167245254,3.534765482,1.84312424,1.466095164,7.20052947,5.370408427,3.23772E-05,0,0,0,0,,0.377029076,,23.21558646
15564,26702.82568,02-28-2016 01:40:12,890.7850439,7,1,-0.167245254,3.534765482,1.84312424,1.466142367,7.20052947,5.370575281,0,0,0,0,0,,0.376981873,,23.21308456
15565,26703.84129,02-28-2016 01:40:13,891.8006574,7,1,-0.167245254,3.534765482,1.84312424,1.466189579,7.20052947,5.370742167,3.23772E-05,0,0,0,0,,0.37693466,,23.21058218
15566,26704.84133,02-28-2016 01:40:14,892.8007006,7,1,-0.167245254,3.534765482,1.84312424,1.466236056,7.20052947,5.370906456,0,0,0,0,0,,0.376888183,,23.20811878
15567,26705.85689,02-28-2016 01:40:15,893.8162576,7,1,-0.1674252,3.534927368,1.84312424,1.46628326,7.20052947,5.371073314,6.47545E-05,0,0,0,0,,0.37684098,,23.20561687
15568,26706.8725,02-28-2016 01:40:16,894.8318623,7,1,-0.167605147,3.534765482,1.84312424,1.466330465,7.20052947,5.37124018,-3.23772E-05,0,0,0,0,,0.376793775,,23.20311489
15569,26707.88814,02-28-2016 01:40:17,895.8475097,7,1,-0.167245254,3.535251379,1.84312424,1.466377679,7.20052947,5.371407077,6.48022E-05,0,0,0,0,,0.376746561,,23.20061245
15570,26708.88816,02-28-2016 01:40:18,896.8475247,7,1,-0.167245254,3.534927368,1.84312424,1.466424159,7.20052947,5.371571386,3.23772E-05,0,0,0,0,,0.37670008,,23.19814885
15571,26709.90369,02-28-2016 01:40:19,897.8630611,7,1,-0.1674252,3.534927368,1.84312424,1.466471363,7.20052947,5.371738253,0,0,0,0,0,,0.376652877,,23.19564693
15572,26710.91936,02-28-2016 01:40:20,898.8787278,7,1,-0.167245254,3.534927368,1.84312424,1.46651858,7.20052947,5.371905165,0,0,0,0,0,,0.37660566,,23.19314434
15573,26711.93494,02-28-2016 01:40:21,899.8943017,7,1,-0.167245254,3.535089493,1.84312424,1.46656579,7.20052947,5.372072057,3.24249E-05,0,0,0,0,,0.37655845,,23.19064208
15574,26712.93495,02-28-2016 01:40:22,900.894316,7,1,-0.167245254,3.535089493,1.84312424,1.466612265,7.20052947,5.372236353,0,0,0,0,0,,0.376511974,,23.18817875
15575,26713.95059,02-28-2016 01:40:23,901.9099566,7,1,-0.1674252,3.535089493,1.84312424,1.46665948,7.20052947,5.372403263,0,0,0,0,0,,0.37646476,,23.18567626
15576,26714.96609,02-28-2016 01:40:24,902.9254535,7,1,-0.1674252,3.535251379,1.84312424,1.466706681,7.20052947,5.372570127,3.23772E-05,0,0,0,0,,0.376417559,,23.18317448
15577,26715.96612,02-28-2016 01:40:25,903.9254895,7,1,-0.1674252,3.535089493,1.84312424,1.466753168,7.20052947,5.372734466,0,0,0,0,0,,0.376371072,,23.18071058
15578,26716.98179,02-28-2016 01:40:26,904.9411554,7,1,-0.1674252,3.535251379,1.84312424,1.466800377,7.20052947,5.372901362,0,0,0,0,0,,0.376323863,,23.17820839
15579,26717.99734,02-28-2016 01:40:27,905.9567038,7,1,-0.167245254,3.535413504,1.84312424,1.46684759,7.20052947,5.373068275,6.48022E-05,0,0,0,0,,0.37627665,,23.17570596
15580,26718.9975,02-28-2016 01:40:28,906.9568687,7,1,-0.1674252,3.535251379,1.84312424,1.466894073,7.20052947,5.373232608,0,0,0,0,0,,0.376230166,,23.17324222
15581,26720.01296,02-28-2016 01:40:29,907.9723219,7,1,-0.167605147,3.535251379,1.84312424,1.466941274,7.20052947,5.373399479,0,0,0,0,0,,0.376182965,,23.17074044
15582,26721.02859,02-28-2016 01:40:30,908.9879513,7,1,-0.167605147,3.535251379,1.84312424,1.466988481,7.20052947,5.373566372,0,0,0,0,0,,0.376135758,,23.16823836
15583,26722.04419,02-28-2016 01:40:31,910.0035579,7,1,-0.1674252,3.535413504,1.84312424,1.46703569,7.20052947,5.373733273,0,0,0,0,0,,0.37608855,,23.16573618
15584,26723.05978,02-28-2016 01:40:33,911.0191484,7,1,-0.167245254,3.535413504,1.84312424,1.467082912,7.20052947,5.373900222,0,0,0,0,0,,0.376041328,,23.1632333
15585,26724.05979,02-28-2016 01:40:34,912.019159,7,1,-0.1674252,3.535413504,1.84312424,1.467128678,7.20052947,5.374062026,0,0,0,0,0,,0.375995562,,23.16080758
15586,26725.07541,02-28-2016 01:40:35,913.0347729,7,1,-0.167245254,3.53557539,1.84312424,1.46717662,7.20052947,5.374231523,0,0,0,0,0,,0.37594762,,23.15826655
15587,26726.09099,02-28-2016 01:40:36,914.0503585,7,1,-0.1674252,3.535413504,1.84312424,1.46722383,7.20052947,5.374398436,0,0,0,0,0,,0.37590041,,23.15576428
15588,26727.10665,02-28-2016 01:40:37,915.0660137,7,1,-0.167245254,3.53557539,1.84312424,1.467271051,7.20052947,5.374565385,0,0,0,0,0,,0.375853189,,23.15326144
15589,26728.04412,02-28-2016 01:40:37,916.0034911,7,1,-0.167245254,3.53557539,1.84312424,1.467314628,7.20052947,5.374719453,3.23772E-05,0,0,0,0,,0.375809612,,23.15095177
15590,26728.04517,02-28-2016 01:40:38,2.64155E-06,8,1,0,3.535737514,1.84312424,1.467314638,7.20052947,5.37471949,0,0,0,0,0,,0.375809602,,23.15095122
15591,26729.06186,02-28-2016 01:40:39,1.015628294,7,1,-0.110921741,3.542541027,1.84312424,1.467344296,7.20052947,5.374824561,-0.002365065,0,0,0,0,,0.375779944,,23.14937929
15592,26730.07746,02-28-2016 01:40:40,2.031221432,7,1,-0.111101687,3.542703152,1.84312424,1.467375643,7.20052947,5.37493561,-0.00233264,0,0,0,0,,0.375748597,,23.14771781
15593,26731.09307,02-28-2016 01:40:41,3.04683924,7,1,-0.111101687,3.542865038,1.84312424,1.46740699,7.20052947,5.375046662,-0.002300262,0,0,0,0,,0.37571725,,23.14605636
15594,26732.10868,02-28-2016 01:40:42,4.062445916,7,1,-0.111101687,3.542865038,1.84312424,1.467438338,7.20052947,5.375157722,-0.002300262,0,0,0,0,,0.375685902,,23.14439484
15595,26733.12432,02-28-2016 01:40:43,5.078088852,7,1,-0.834130049,3.47887826,1.84312424,1.467474403,7.20052947,5.375285199,-0.012700176,0,0,0,0,,0.375649837,,23.1424833
15596,26734.14008,02-28-2016 01:40:44,6.09384355,7,1,-0.834489942,3.454255581,1.84312424,1.467709813,7.20052947,5.37609934,-0.01765709,0,0,0,0,,0.375414427,,23.13000596
15597,26735.15552,02-28-2016 01:40:45,7.109285592,7,1,-0.834489942,3.451987743,1.84312424,1.46794515,7.20052947,5.376911956,-0.018175459,0,0,0,0,,0.37517909,,23.11753248
15598,26736.17113,02-28-2016 01:40:46,8.124890649,7,1,-0.834309995,3.450367928,1.84312424,1.46818053,7.20052947,5.377724305,-0.018467044,0,0,0,0,,0.37494371,,23.10505675
15599,26737.17113,02-28-2016 01:40:47,9.124890753,7,1,-0.834130049,3.449395895,1.84312424,1.468412287,7.20052947,5.37852386,-0.018693829,0,0,0,0,,0.374711953,,23.09277306
15600,26738.18677,02-28-2016 01:40:48,10.14053823,7,1,-0.666958988,3.465270996,1.84312424,1.468644395,7.20052947,5.379324574,0.002170658,0,0,0,0,,0.374479845,,23.08047076
15601,26739.18696,02-28-2016 01:40:49,11.14072469,7,1,-0.667138934,3.46834898,1.84312424,1.468829665,7.20052947,5.379967074,0.003175068,0,0,0,0,,0.374294575,,23.07065097
15602,26740.20232,02-28-2016 01:40:50,12.15608021,7,1,-0.666958988,3.468186855,1.84312424,1.469017755,7.20052947,5.380619419,0.003498983,0,0,0,0,,0.374106485,,23.06068172
15603,26741.20232,02-28-2016 01:40:51,13.15608637,7,1,-0.666958988,3.467539072,1.84312424,1.469200122,7.20052947,5.381251843,0.003563833,0,0,0,0,,0.373924118,,23.05101579
15604,26742.21793,02-28-2016 01:40:52,14.17169765,7,1,-0.666958988,3.467215061,1.84312424,1.469391134,7.20052947,5.381914162,0.003693438,0,0,0,0,,0.373733106,,23.04089169
15605,26743.23353,02-28-2016 01:40:53,15.18729371,7,1,-1.000041485,3.430766821,1.84312424,1.469592677,7.20052947,5.382611637,-0.007548809,0,0,0,0,,0.373531563,,23.03020939
15606,26744.23368,02-28-2016 01:40:54,16.18744955,7,1,-1.000221372,3.424287319,1.84312424,1.469870539,7.20052947,5.383563631,-0.008779908,0,0,0,0,,0.373253701,,23.01548199
15607,26745.24921,02-28-2016 01:40:55,17.20297747,7,1,-1.000221372,3.42282939,1.84312424,1.470152677,7.20052947,5.384529538,-0.009006691,0,0,0,0,,0.372971563,,23.00052799
15608,26746.26474,02-28-2016 01:40:56,18.21850619,7,1,-1.000221372,3.421695232,1.84312424,1.470430498,7.20052947,5.385480307,-0.009103966,0,0,0,0,,0.372693741,,22.98580273
15609,26747.28035,02-28-2016 01:40:57,19.23411916,7,1,-0.999861538,3.420561314,1.84312424,1.470716983,7.20052947,5.386460404,-0.009265947,0,0,0,0,,0.372407257,,22.97061832
15610,26748.29596,02-28-2016 01:40:58,20.24972104,7,1,-1.000401378,3.419751406,1.84312424,1.470999137,7.20052947,5.387425419,-0.001069164,0,0,0,0,,0.372125103,,22.95566343
15611,26749.31169,02-28-2016 01:40:59,21.26545136,7,1,-1.000221372,3.418617487,1.84312424,1.471281342,7.20052947,5.388390352,-0.000907135,0,0,0,0,,0.371842898,,22.94070585
15612,26750.32722,02-28-2016 01:41:00,22.28098291,7,1,-1.000221372,3.417969465,1.84312424,1.47156347,7.20052947,5.389354785,-0.000777578,0,0,0,0,,0.37156077,,22.92575235
15613,26751.34284,02-28-2016 01:41:01,23.29660427,7,1,-1.000041485,3.417159557,1.84312424,1.47184564,7.20052947,5.390319132,-0.000712776,0,0,0,0,,0.371278599,,22.91079662
15614,26752.34286,02-28-2016 01:41:02,24.29662789,7,1,-1.000401378,3.416349649,1.84312424,1.472123467,7.20052947,5.391268427,-0.000712776,0,0,0,0,,0.371000772,,22.89607107
15615,26753.3584,02-28-2016 01:41:03,25.31216335,7,1,-1.000221372,3.415539742,1.84312424,1.472405594,7.20052947,5.392232207,-0.000680351,0,0,0,0,,0.370718646,,22.88111766
15616,26754.37407,02-28-2016 01:41:04,26.32783639,7,1,-1.000221372,3.415053606,1.84312424,1.472687778,7.20052947,5.393195983,-0.000615597,0,0,0,0,,0.370436462,,22.86616119
15617,26755.38978,02-28-2016 01:41:05,27.34354808,7,1,-1.000221372,3.414243698,1.84312424,1.472969975,7.20052947,5.394159608,-0.000647974,0,0,0,0,,0.370154265,,22.85120405
15618,26756.40524,02-28-2016 01:41:06,28.35900277,7,1,-1.000221372,3.413757801,1.84312424,1.473252107,7.20052947,5.395122817,-0.000583172,0,0,0,0,,0.369872132,,22.83625029
15619,26757.42085,02-28-2016 01:41:07,29.37461193,7,1,-1.000221372,3.413109779,1.84312424,1.473534255,7.20052947,5.396085909,-0.000550795,0,0,0,0,,0.369589985,,22.82129577
15620,26758.43649,02-28-2016 01:41:08,30.39025652,7,1,-1.000221372,3.412461758,1.84312424,1.473816434,7.20052947,5.397048928,-0.000550795,0,0,0,0,,0.369307806,,22.80633955
15621,26759.45207,02-28-2016 01:41:09,31.40583944,7,1,-1.000041485,3.411975861,1.84312424,1.474098583,7.20052947,5.398011675,-0.000485992,0,0,0,0,,0.369025657,,22.79138493
15622,26760.45208,02-28-2016 01:41:10,32.40584796,7,1,-1.000221372,3.411165953,1.84312424,1.474376417,7.20052947,5.398959534,-0.00051837,0,0,0,0,,0.368747823,,22.77665905
15623,26761.46774,02-28-2016 01:41:11,33.42150377,7,1,-1.000041485,3.410841942,1.84312424,1.474658588,7.20052947,5.399922033,-0.000453568,0,0,0,0,,0.368465652,,22.76170327
15624,26762.48328,02-28-2016 01:41:12,34.43704822,7,1,-1.000041485,3.41019392,1.84312424,1.474940734,7.20052947,5.400884281,-0.000485992,0,0,0,0,,0.368183506,,22.74674879
15625,26763.49889,02-28-2016 01:41:13,35.45265924,7,1,-0.834489942,3.429795027,1.84312424,1.475205275,7.20052947,5.401787956,0.003563833,0,0,0,0,,0.367918964,,22.73272744
15626,26764.51452,02-28-2016 01:41:14,36.46828411,7,1,-0.834130049,3.430766821,1.84312424,1.475440644,7.20052947,5.402595376,0.003855371,0,0,0,0,,0.367683596,,22.72025232
15627,26765.53015,02-28-2016 01:41:15,37.48391173,7,1,-0.834309995,3.430604935,1.84312424,1.475676019,7.20052947,5.40340287,0.003952599,0,0,0,0,,0.367448221,,22.70777685
15628,26766.53016,02-28-2016 01:41:16,38.48392539,7,1,-0.834489942,3.430604935,1.84312424,1.475907789,7.20052947,5.404197973,0.004049825,0,0,0,0,,0.367216451,,22.69549245
