Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
9233,20285.40175,11-12-2015 23:06:05,693.1730805,7,1,-0.222349256,3.539644957,2.089837884,1.624325401,8.026026582,6.017597545,0,18.20854765,0.465512483,0
9234,20286.40468,11-12-2015 23:06:06,694.1760158,7,1,-0.222168654,3.539644957,2.089837884,1.624387302,8.026026582,6.01781666,3.24E-05,18.20613192,0.465450581,0
9235,20287.40757,11-12-2015 23:06:07,695.1789037,7,1,-0.221988037,3.539806843,2.089837884,1.624449198,8.026026582,6.018035754,3.24E-05,18.20371642,0.465388686,0
9236,20288.41051,11-12-2015 23:06:08,696.1818426,7,1,-0.222168654,3.539806843,2.089837884,1.624511097,8.026026582,6.018254864,0,18.20130078,0.465326787,0
9237,20289.4134,11-12-2015 23:06:09,697.1847372,7,1,-0.222168654,3.539806843,2.089837884,1.624573009,8.026026582,6.018474023,3.24E-05,18.19888461,0.465264874,0
9238,20290.41634,11-12-2015 23:06:10,698.1876736,7,1,-0.222168654,3.539968729,2.089837884,1.624634927,8.026026582,6.018693205,6.48E-05,18.19646822,0.465202956,0
9239,20291.41924,11-12-2015 23:06:11,699.1905685,7,1,-0.221988037,3.539968729,2.089837884,1.624696819,8.026026582,6.018912297,0,18.19405286,0.465141064,0
9240,20292.4222,11-12-2015 23:06:12,700.1935304,7,1,-0.222349256,3.539968729,2.089837884,1.624758727,8.026026582,6.019131447,3.24E-05,18.19163688,0.465079156,0
9241,20293.42508,11-12-2015 23:06:13,701.1964112,7,1,-0.222168654,3.540130615,2.089837884,1.624820628,8.026026582,6.019350574,3.24E-05,18.18922118,0.465017256,0
9242,20294.42802,11-12-2015 23:06:14,702.1993549,7,1,-0.222168654,3.539968729,2.089837884,1.624882546,8.026026582,6.019569763,3.24E-05,18.18680479,0.464955338,0
9243,20295.43097,11-12-2015 23:06:15,703.2023079,7,1,-0.222168654,3.539968729,2.089837884,1.624944455,8.026026582,6.019788924,3.24E-05,18.18438873,0.464893428,0
9244,20296.43972,11-12-2015 23:06:16,704.2110488,7,1,-0.221988037,3.540130615,2.089837884,1.625006713,8.026026582,6.020009321,3.24E-05,18.18195908,0.46483117,0
9245,20297.44261,11-12-2015 23:06:17,705.2139449,7,1,-0.834072888,3.4949646,2.089837884,1.625097753,8.026026582,6.02032985,-0.009000826,18.17840621,0.46474013,0
9246,20298.44556,11-12-2015 23:06:18,706.2168979,7,1,-0.834072888,3.493831396,2.089837884,1.62533014,8.026026582,6.021141866,-0.009259844,18.16933721,0.464507744,0
9247,20299.44847,11-12-2015 23:06:19,707.2198037,7,1,-0.83425349,3.493183851,2.089837884,1.62556252,8.026026582,6.021953674,-0.00942173,18.16026843,0.464275363,0
9248,20300.45142,11-12-2015 23:06:20,708.2227487,7,1,-0.834072888,3.492536306,2.089837884,1.625794914,8.026026582,6.022765385,-0.009486484,18.15119917,0.46404297,0
9249,20301.4543,11-12-2015 23:06:21,709.2256383,7,1,-0.834072888,3.492212534,2.089837884,1.626027279,8.026026582,6.023576894,-0.00035615,18.14213097,0.463810604,0
9250,20302.45725,11-12-2015 23:06:22,710.2285819,7,1,-0.834072888,3.491726875,2.089837884,1.626259661,8.026026582,6.024388349,-0.000323772,18.13306215,0.463578222,0
9251,20303.46012,11-12-2015 23:06:23,711.2314566,7,1,-0.834072888,3.491241217,2.089837884,1.626492035,8.026026582,6.025199669,-0.000291395,18.12399364,0.463345848,0
9252,20304.46307,11-12-2015 23:06:24,712.234399,7,1,-0.833892286,3.490917444,2.089837884,1.626724417,8.026026582,6.026010927,-0.000291395,18.1149248,0.463113466,0
9253,20305.46597,11-12-2015 23:06:25,713.237304,7,1,-0.833892286,3.490431786,2.089837884,1.626956789,8.026026582,6.026822068,-0.000291395,18.10585638,0.462881095,0
9254,20306.4689,11-12-2015 23:06:26,714.2402354,7,1,-0.83425349,3.490269899,2.089837884,1.627189173,8.026026582,6.027633184,-0.000194263,18.09678746,0.46264871,0
9255,20307.47182,11-12-2015 23:06:27,715.243158,7,1,-0.834072888,3.489946127,2.089837884,1.627421549,8.026026582,6.028444197,-0.000226641,18.08771887,0.462416334,0
9256,20308.47481,11-12-2015 23:06:28,716.2461412,7,1,-0.83425349,3.489622355,2.089837884,1.627653939,8.026026582,6.029255192,-0.000194263,18.07864974,0.462183944,0
9257,20309.47764,11-12-2015 23:06:29,717.2489716,7,1,-0.83425349,3.489298582,2.089837884,1.627886296,8.026026582,6.030066005,-0.000194263,18.06958187,0.461951587,0
9258,20310.48061,11-12-2015 23:06:30,718.2519384,7,1,-0.83425349,3.48897481,2.089837884,1.628118688,8.026026582,6.030876869,-0.000194263,18.06051267,0.461719196,0
9259,20311.48348,11-12-2015 23:06:31,719.2548124,7,1,-0.834072888,3.488651037,2.089837884,1.628351061,8.026026582,6.031687596,-0.000226641,18.05144418,0.461486822,0
9260,20312.48644,11-12-2015 23:06:32,720.2577688,7,1,-0.222349256,3.533978939,2.089837884,1.628543535,8.026026582,6.032359751,0.008871317,18.0439328,0.461294349,0
9261,20313.48934,11-12-2015 23:06:33,721.2606724,7,1,-0.222349256,3.53478837,2.089837884,1.628605442,8.026026582,6.032578555,0.009097958,18.04151685,0.461232442,0
9262,20314.49224,11-12-2015 23:06:34,722.2635777,7,1,-0.222349256,3.535274029,2.089837884,1.628667357,8.026026582,6.032797425,0.009292221,18.03910059,0.461170527,0
9263,20315.49515,11-12-2015 23:06:35,723.2664852,7,1,-0.221988037,3.535597801,2.089837884,1.628729269,8.026026582,6.033016314,0.000712299,18.03668441,0.461108614,0
9264,20316.4981,11-12-2015 23:06:36,724.2694346,7,1,-0.222168654,3.535921574,2.089837884,1.628791197,8.026026582,6.033235274,0.000226641,18.03426765,0.461046686,0
9265,20317.50101,11-12-2015 23:06:37,725.2723479,7,1,-0.222168654,3.53608346,2.089837884,1.628853103,8.026026582,6.033454175,0.000194263,18.03185174,0.46098478,0
9266,20318.50401,11-12-2015 23:06:38,726.2753473,7,1,-0.222168654,3.536407232,2.089837884,1.628915019,8.026026582,6.033673124,0.000194263,18.02943544,0.460922864,0
9267,20319.50686,11-12-2015 23:06:39,727.2781928,7,1,-0.221988037,3.536731005,2.089837884,1.628976933,8.026026582,6.033892082,0.000194263,18.0270192,0.46086095,0
9268,20320.50982,11-12-2015 23:06:40,728.2811575,7,1,-0.222349256,3.536892891,2.089837884,1.629038836,8.026026582,6.034111015,0.000161886,18.02460341,0.460799047,0
9269,20321.51268,11-12-2015 23:06:41,729.2840091,7,1,-0.222349256,3.536731005,2.089837884,1.629100745,8.026026582,6.03432998,6.48E-05,18.02218737,0.460737138,0
9270,20322.51562,11-12-2015 23:06:42,730.2869552,7,1,-0.222349256,3.537216663,2.089837884,1.629162666,8.026026582,6.034548995,0.000129509,18.01977088,0.460675217,0
9271,20323.5185,11-12-2015 23:06:43,731.2898336,7,1,-0.222168654,3.53737855,2.089837884,1.629224579,8.026026582,6.03476799,0.000129509,18.01735471,0.460613305,0
9272,20324.52146,11-12-2015 23:06:44,732.2927943,7,1,-0.222349256,3.53737855,2.089837884,1.629286485,8.026026582,6.034986973,9.71E-05,18.01493877,0.460551398,0
9273,20325.52443,11-12-2015 23:06:45,733.2957609,7,1,-0.222168654,3.537540436,2.089837884,1.629348387,8.026026582,6.035205945,9.71E-05,18.01252304,0.460489497,0
9274,20326.53312,11-12-2015 23:06:46,734.3044485,7,1,-0.222349256,3.537540436,2.089837884,1.629410664,8.026026582,6.035426255,9.71E-05,18.01009263,0.460427219,0
9275,20327.53603,11-12-2015 23:06:47,735.3073658,7,1,-1.1114887,3.471491098,2.089837884,1.629539972,8.026026582,6.035878239,-0.013145113,18.00504634,0.460297912,0
9276,20328.53899,11-12-2015 23:06:48,736.3103229,7,1,-1.111308098,3.470034122,2.089837884,1.629849599,8.026026582,6.036952901,-0.013468886,17.99296298,0.459988285,0
9277,20329.54187,11-12-2015 23:06:49,737.3132065,7,1,-1.111308098,3.469224691,2.089837884,1.630159195,8.026026582,6.038027121,-0.013630772,17.98088082,0.459678688,0
9278,20330.54482,11-12-2015 23:06:50,738.3161489,7,1,-1.111308098,3.468577147,2.089837884,1.630468814,8.026026582,6.039101168,-0.000809431,17.9687978,0.45936907,0
9279,20331.54779,11-12-2015 23:06:51,739.3191238,7,1,-1.111308098,3.467929602,2.089837884,1.630778459,8.026026582,6.040175076,-0.000485659,17.95671375,0.459059425,0
9280,20332.55073,11-12-2015 23:06:52,740.322064,7,1,-1.111308098,3.467282057,2.089837884,1.631088082,8.026026582,6.041248728,-0.000453281,17.94463054,0.458749802,0
9281,20333.55363,11-12-2015 23:06:53,741.324964,7,1,-1.1114887,3.466634512,2.089837884,1.631397704,8.026026582,6.042322195,-0.000420904,17.93254737,0.458440179,0
9282,20334.55652,11-12-2015 23:06:54,742.3278566,7,1,-1.111308098,3.46631074,2.089837884,1.63170732,8.026026582,6.043395477,-0.00035615,17.92046444,0.458130563,0
9283,20335.55942,11-12-2015 23:06:55,743.3307494,7,1,-1.1114887,3.465663195,2.089837884,1.632016931,8.026026582,6.044468585,-0.000323772,17.90838174,0.457820953,0
9284,20336.56237,11-12-2015 23:06:56,744.3337023,7,1,-1.111308098,3.465339422,2.089837884,1.632326559,8.026026582,6.045541614,-0.000291395,17.89629833,0.457511325,0
9285,20337.56524,11-12-2015 23:06:57,745.3365715,7,1,-1.1114887,3.464853764,2.089837884,1.632636157,8.026026582,6.046614394,-0.000291395,17.88421611,0.457201727,0
9286,20338.56819,11-12-2015 23:06:58,746.3395248,7,1,-1.111308098,3.464529991,2.089837884,1.632945782,8.026026582,6.047687145,-0.000259018,17.87213283,0.456892101,0
9287,20339.57111,11-12-2015 23:06:59,747.3424392,7,1,-1.111308098,3.464206219,2.089837884,1.633255387,8.026026582,6.048759707,-0.000259018,17.86005035,0.456582497,0
9288,20340.57401,11-12-2015 23:07:00,748.345343,7,1,-1.111669302,3.463558674,2.089837884,1.633564991,8.026026582,6.049832149,-0.000291395,17.84796787,0.456272892,0
9289,20341.57689,11-12-2015 23:07:01,749.3482272,7,1,-1.111308098,3.463396788,2.089837884,1.633874599,8.026026582,6.050904484,-0.000226641,17.83588528,0.455963285,0
9290,20342.57984,11-12-2015 23:07:02,750.3511732,7,1,-1.1114887,3.462911129,2.089837884,1.634184235,8.026026582,6.051976797,-0.000259018,17.82380158,0.455653649,0
9291,20343.58276,11-12-2015 23:07:03,751.3540947,7,1,-1.111308098,3.462587357,2.089837884,1.634493854,8.026026582,6.053048954,-0.000226641,17.81171851,0.455344029,0
9292,20344.5857,11-12-2015 23:07:04,752.357033,7,1,-1.111669302,3.462263584,2.089837884,1.634803471,8.026026582,6.054120996,-0.000226641,17.79963557,0.455034413,0
9293,20345.58861,11-12-2015 23:07:05,753.3599467,7,1,-1.1114887,3.461939812,2.089837884,1.63511309,8.026026582,6.055192948,-0.000226641,17.78755251,0.454724793,0
9294,20346.59149,11-12-2015 23:07:06,754.3628237,7,1,-1.111308098,3.461616039,2.089837884,1.635422697,8.026026582,6.056264755,-0.000226641,17.77546995,0.454415186,0
9295,20347.59446,11-12-2015 23:07:07,755.3657978,7,1,-1.111308098,3.461454153,2.089837884,1.635732329,8.026026582,6.057336549,-0.000194263,17.7633864,0.454105554,0
9296,20348.59738,11-12-2015 23:07:08,756.3687093,7,1,-1.1114887,3.460968494,2.089837884,1.636041948,8.026026582,6.058408206,-0.000194263,17.75130334,0.453795935,0
9297,20349.60026,11-12-2015 23:07:09,757.3715911,7,1,-1.111308098,3.460806608,2.089837884,1.636351556,8.026026582,6.059479741,-0.000194263,17.73922074,0.453486327,0
9298,20350.60317,11-12-2015 23:07:10,758.3745082,7,1,-1.1114887,3.460482836,2.089837884,1.636661182,8.026026582,6.060551255,-0.000194263,17.72713742,0.453176701,0
9299,20351.6061,11-12-2015 23:07:11,759.3774284,7,1,-1.111127496,3.46032095,2.089837884,1.636970807,8.026026582,6.061622672,-0.000161886,17.71505415,0.452867076,0
9300,20352.6091,11-12-2015 23:07:12,760.3804319,7,1,0.111236073,3.55146265,2.089848854,1.637168539,8.026065533,6.062306921,0.018131208,17.70776572,0.452680316,0
9301,20353.61195,11-12-2015 23:07:13,761.3832822,7,1,0.111236073,3.552919626,2.089879806,1.637168539,8.026175485,6.062306921,0.01845498,17.70897364,0.452711268,0
9302,20354.61488,11-12-2015 23:07:14,762.3862181,7,1,0.111055464,3.554214716,2.089910761,1.637168539,8.026285487,6.062306921,0.018778753,17.71018167,0.452742223,0
9303,20355.61783,11-12-2015 23:07:15,763.3891684,7,1,0.111236073,3.555186033,2.089941719,1.637168539,8.026395532,6.062306921,0.00093894,17.71138982,0.45277318,0
9304,20356.62751,11-12-2015 23:07:16,764.3988472,7,1,0.111055464,3.555671692,2.089972892,1.637168539,8.026506365,6.062306921,0.00058279,17.71260634,0.452804353,0
9305,20357.63046,11-12-2015 23:07:17,765.401792,7,1,0.111236073,3.556481123,2.090003851,1.637168539,8.026616464,6.062306921,0.000485659,17.71381456,0.452835313,0
9306,20358.63335,11-12-2015 23:07:18,766.4046837,7,1,0.111236073,3.557128668,2.090034811,1.637168539,8.026726583,6.062306921,0.000420904,17.71502277,0.452866272,0
9307,20359.63645,11-12-2015 23:07:19,767.4077843,7,1,0.111416683,3.557776213,2.090065788,1.637168539,8.026836782,6.062306921,0.000420904,17.71623167,0.452897249,0
9308,20360.6392,11-12-2015 23:07:20,768.4105379,7,1,0.111055464,3.558099985,2.090096738,1.637168539,8.026946902,6.062306921,0.000323772,17.71743952,0.4529282,0
9309,20361.64215,11-12-2015 23:07:21,769.4134848,7,1,0.110874854,3.558585644,2.090127696,1.637168539,8.027057064,6.062306921,0.000291395,17.71864766,0.452959158,0
9310,20362.64503,11-12-2015 23:07:22,770.4163652,7,1,-0.167444035,3.538349867,2.090146897,1.637185752,8.027125398,6.062367831,-0.003852892,17.71872525,0.452961146,0
9311,20363.64794,11-12-2015 23:07:23,771.4192756,7,1,-0.167263433,3.538511753,2.090146897,1.63723237,8.027125398,6.062532788,-0.003885269,17.71690593,0.452914527,0
9312,20364.65089,11-12-2015 23:07:24,772.4222194,7,1,-0.167444035,3.538511753,2.090146897,1.637278987,8.027125398,6.06269774,-0.004014778,17.71508668,0.45286791,0
9313,20365.6538,11-12-2015 23:07:25,773.4251351,7,1,-0.167444035,3.538511753,2.090146897,1.637325607,8.027125398,6.062862708,-3.24E-05,17.71326732,0.45282129,0
9314,20366.65671,11-12-2015 23:07:26,774.4280399,7,1,-0.167444035,3.538835526,2.090146897,1.637372229,8.027125398,6.063027692,3.24E-05,17.71144785,0.452774668,0
9315,20367.65966,11-12-2015 23:07:27,775.430992,7,1,-0.167263433,3.538997412,2.090146897,1.63741885,8.027125398,6.063192674,9.71E-05,17.70962846,0.452728047,0
9316,20368.66254,11-12-2015 23:07:28,776.433876,7,1,-0.167444035,3.538997412,2.090146897,1.637465471,8.027125398,6.063357664,9.71E-05,17.70780907,0.452681426,0
9317,20369.66546,11-12-2015 23:07:29,777.4367905,7,1,-0.167444035,3.538997412,2.090146897,1.637512095,8.027125398,6.063522674,6.48E-05,17.70598953,0.452634802,0
9318,20370.66838,11-12-2015 23:07:30,778.439715,7,1,-0.167444035,3.53948307,2.090146897,1.637558721,8.027125398,6.063687699,9.71E-05,17.7041699,0.452588176,0
9319,20371.67141,11-12-2015 23:07:31,779.4427386,7,1,-0.167444035,3.53948307,2.090146897,1.637605357,8.027125398,6.063852761,9.71E-05,17.70234992,0.45254154,0
9320,20372.67422,11-12-2015 23:07:32,780.4455499,7,1,-0.167263433,3.539806843,2.090146897,1.637651981,8.027125398,6.06401779,9.71E-05,17.70053039,0.452494916,0
9321,20373.67713,11-12-2015 23:07:33,781.4484649,7,1,-0.167444035,3.539644957,2.090146897,1.637698595,8.027125398,6.064182789,6.48E-05,17.69871126,0.452448302,0
9322,20374.68005,11-12-2015 23:07:34,782.4513833,7,1,-0.167444035,3.539806843,2.090146897,1.637745222,8.027125398,6.064347838,9.71E-05,17.69689162,0.452401675,0
9323,20375.683,11-12-2015 23:07:35,783.4543302,7,1,-0.167444035,3.539806843,2.090146897,1.637791846,8.027125398,6.064512886,6.48E-05,17.69507208,0.452355051,0
9324,20376.68595,11-12-2015 23:07:36,784.4572843,7,1,-0.167444035,3.540130615,2.090146897,1.63783847,8.027125398,6.064677933,9.71E-05,17.69325257,0.452308427,0
9325,20377.68888,11-12-2015 23:07:37,785.4602089,7,1,-0.167263433,3.540292501,2.090146897,1.637885086,8.027125398,6.064842961,0.000129509,17.69143335,0.452261811,0
9326,20378.69173,11-12-2015 23:07:38,786.4630633,7,1,-0.167444035,3.540292501,2.090146897,1.637931698,8.027125398,6.065007977,6.48E-05,17.68961431,0.452215199,0
9327,20379.69465,11-12-2015 23:07:39,787.4659811,7,1,-0.167444035,3.540292501,2.090146897,1.637978314,8.027125398,6.065173015,6.48E-05,17.6877951,0.452168583,0
9328,20380.69761,11-12-2015 23:07:40,788.4689405,7,1,-0.167263433,3.540454388,2.090146897,1.638024934,8.027125398,6.065338075,6.48E-05,17.68597572,0.452121963,0
9329,20381.7005,11-12-2015 23:07:41,789.4718337,7,1,-0.167444035,3.540616274,2.090146897,1.638071547,8.027125398,6.065503113,6.48E-05,17.68415661,0.45207535,0
9330,20382.7034,11-12-2015 23:07:42,790.4747326,7,1,-0.167444035,3.54077816,2.090146897,1.638118172,8.027125398,6.065668195,6.48E-05,17.68233708,0.452028726,0
9331,20383.70633,11-12-2015 23:07:43,791.4776659,7,1,-0.167444035,3.540940046,2.090146897,1.638164789,8.027125398,6.06583326,3.24E-05,17.6805178,0.451982108,0
9332,20384.70924,11-12-2015 23:07:44,792.4805746,7,1,-0.167444035,3.540940046,2.090146897,1.638211394,8.027125398,6.065998284,6.48E-05,17.678699,0.451935503,0
9333,20385.71216,11-12-2015 23:07:45,793.4834897,7,1,-0.167444035,3.540940046,2.090146897,1.638258018,8.027125398,6.066163377,3.24E-05,17.67687949,0.451888879,0
9334,20386.72093,11-12-2015 23:07:46,794.4922682,7,1,-0.167624652,3.540940046,2.090146897,1.638304912,8.027125398,6.06632943,3.24E-05,17.67504945,0.451841985,0
9335,20387.72385,11-12-2015 23:07:47,795.4951847,7,1,-0.167263433,3.541263819,2.090146897,1.63835153,8.027125398,6.066494514,6.48E-05,17.67323013,0.451795367,0
9336,20388.72678,11-12-2015 23:07:48,796.4981109,7,1,-0.167444035,3.541263819,2.090146897,1.638398151,8.027125398,6.066659608,6.48E-05,17.67141074,0.451748746,0
9337,20389.72972,11-12-2015 23:07:49,797.5010499,7,1,-0.167263433,3.541425705,2.090146897,1.638444762,8.027125398,6.066824675,3.24E-05,17.66959169,0.451702135,0
9338,20390.73261,11-12-2015 23:07:50,798.5039434,7,1,-0.167624652,3.541425705,2.090146897,1.638491386,8.027125398,6.066989787,3.24E-05,17.66777217,0.451655511,0
9339,20391.73553,11-12-2015 23:07:51,799.5068658,7,1,-0.167444035,3.541587591,2.090146897,1.63853801,8.027125398,6.067154903,9.71E-05,17.66595266,0.451608887,0
9340,20392.73845,11-12-2015 23:07:52,800.5097828,7,1,-0.167444035,3.541587591,2.090146897,1.638584622,8.027125398,6.067319981,6.48E-05,17.66413362,0.451562275,0
9341,20393.74137,11-12-2015 23:07:53,801.5127,7,1,-0.167082831,3.541911364,2.090146897,1.63863124,8.027125398,6.067485087,9.71E-05,17.6623143,0.451515657,0
9342,20394.74429,11-12-2015 23:07:54,802.5156238,7,1,-0.167444035,3.541587591,2.090146897,1.638677865,8.027125398,6.067650217,0,17.66049475,0.451469032,0
9343,20395.74723,11-12-2015 23:07:55,803.5185622,7,1,-0.167263433,3.541749477,2.090146897,1.638724481,8.027125398,6.06781532,0,17.65867553,0.451422416,0
9344,20396.75015,11-12-2015 23:07:56,804.5214822,7,1,-0.167444035,3.541911364,2.090146897,1.638771108,8.027125398,6.067980466,3.24E-05,17.65685588,0.451375789,0
9345,20397.75309,11-12-2015 23:07:57,805.524424,7,1,-0.167082831,3.54207325,2.090146897,1.63881772,8.027125398,6.068145561,6.48E-05,17.65503684,0.451329177,0
9346,20398.75602,11-12-2015 23:07:58,806.5273494,7,1,-0.167263433,3.541911364,2.090146897,1.638864343,8.027125398,6.068310699,0,17.65321735,0.451282554,0
9347,20399.76087,11-12-2015 23:07:59,807.5322029,7,1,-0.167444035,3.54207325,2.090146897,1.638911061,8.027125398,6.068476176,3.24E-05,17.65139416,0.451235836,0
9348,20400.76376,11-12-2015 23:08:00,808.5350917,7,1,-0.167263433,3.542235136,2.090146897,1.638957674,8.027125398,6.068641285,6.48E-05,17.64957506,0.451189223,0
9349,20401.76671,11-12-2015 23:08:01,809.5380441,7,1,-0.167082831,3.542397022,2.090146897,1.639004286,8.027125398,6.068806394,0.000129509,17.64775599,0.451142611,0
9350,20402.76959,11-12-2015 23:08:02,810.5409282,7,1,-0.167444035,3.542235136,2.090146897,1.639050904,8.027125398,6.068971525,3.24E-05,17.64593671,0.451095993,0
9351,20403.77257,11-12-2015 23:08:03,811.5439076,7,1,-0.167263433,3.542397022,2.090146897,1.639097512,8.027125398,6.069136623,9.71E-05,17.64411781,0.451049385,0
9352,20404.77543,11-12-2015 23:08:04,812.5467627,7,1,-0.167444035,3.542397022,2.090146897,1.63914413,8.027125398,6.069301761,3.24E-05,17.64229852,0.451002767,0
9353,20405.77834,11-12-2015 23:08:05,813.5496779,7,1,-0.167444035,3.542397022,2.090146897,1.639190743,8.027125398,6.069466882,3.24E-05,17.64047943,0.450956154,0
9354,20406.78133,11-12-2015 23:08:06,814.5526678,7,1,-0.167263433,3.542558908,2.090146897,1.639237362,8.027125398,6.06963203,6.48E-05,17.63866007,0.450909535,0
9355,20407.78419,11-12-2015 23:08:07,815.5555186,7,1,-0.167263433,3.542558908,2.090146897,1.63928398,8.027125398,6.069797172,6.48E-05,17.6368408,0.450862917,0
9356,20408.7871,11-12-2015 23:08:08,816.5584342,7,1,-0.167624652,3.542397022,2.090146897,1.6393306,8.027125398,6.069962327,0,17.63502142,0.450816297,0
9357,20409.79004,11-12-2015 23:08:09,817.561375,7,1,-0.167444035,3.542558908,2.090146897,1.639377231,8.027125398,6.070127519,3.24E-05,17.63320162,0.450769666,0
