Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C-dC,,SoC
10869,21825.98008,11-11-2015 20:26:22,140.4357984,7,1,-2.987838507,3.190457344,2.176853815,2.065341052,8.360390743,7.493857539,-0.052256726,7.926828706,0.171512763,7.926828706,,,0.111512763,,7.920293768
10870,21826.98012,11-11-2015 20:26:23,141.4358363,7,1,-2.738236427,3.203246355,2.176853815,2.06614404,8.360390743,7.496422063,-0.047756292,7.887863697,0.170709775,7.887863697,,,0.110709775,,7.881325215
10871,21827.99573,11-11-2015 20:26:24,142.4514453,7,1,-2.886878014,3.185277224,2.176853815,2.066933744,8.360390743,7.49894556,-0.037881233,7.849543263,0.16992007,7.849543263,,,0.109920071,,7.843001327
10872,21829.01133,11-11-2015 20:26:25,143.4670412,7,1,-2.957676649,3.17345953,2.176853815,2.067756256,8.360390743,7.501561053,-0.026290227,7.809630886,0.169097559,7.809630886,,,0.109097559,,7.803085285
10873,21830.01147,11-11-2015 20:26:26,144.4671847,7,1,-1.828146338,3.266705751,2.176853815,2.068450504,8.360390743,7.503782225,0.003691006,7.775942445,0.168403311,7.775942445,,,0.108403311,,7.769393823
10874,21831.02694,11-11-2015 20:26:27,145.4826528,7,1,-1.331651449,3.31090045,2.176853815,2.068904693,8.360390743,7.505273185,0.024703741,7.753902915,0.167949122,7.753902915,,,0.107949122,,7.747352288
10875,21832.04255,11-11-2015 20:26:28,146.4982643,7,1,-1.155015588,3.327736616,2.176853815,2.069257744,8.360390743,7.506444608,0.025318956,7.736771087,0.16759607,7.736771087,,,0.107596071,,7.730218922
10876,21833.05795,11-11-2015 20:26:29,147.5136681,7,1,-1.423039794,3.306043863,2.176853815,2.069617244,8.360390743,7.507637226,0.024703741,7.719326354,0.167236571,7.719326354,,,0.107236571,,7.712772591
10877,21834.05805,11-11-2015 20:26:30,148.5137629,7,1,-0.91986227,3.348134279,2.176853815,2.069949314,8.360390743,7.508739787,0.035420608,7.703212659,0.166904501,7.703212659,,,0.106904501,,7.696657422
10878,21835.07372,11-11-2015 20:26:31,149.5294403,7,1,-1.259407759,3.320937395,2.176853815,2.070253333,8.360390743,7.509752997,0.010619688,7.688460138,0.166600482,7.688460138,,,0.106600482,,7.681903552
10879,21836.07374,11-11-2015 20:26:32,150.5294568,7,1,-0.88771385,3.351695538,2.176853815,2.070557943,8.360390743,7.510768163,0.007932377,7.673678907,0.166295872,7.673678907,,,0.106295872,,7.667121001
10880,21837.07378,11-11-2015 20:26:33,151.5294964,7,1,-0.658881903,3.371769428,2.176853815,2.070775231,8.360390743,7.511498149,0.008644676,7.663135002,0.166078584,7.663135002,,,0.106078584,,7.656576137
10881,21838.07391,11-11-2015 20:26:34,152.5296221,7,1,-0.666106284,3.372578859,2.176853815,2.070959199,8.360390743,7.512118568,0.013371754,7.654207951,0.165894616,7.654207951,,,0.105894616,,7.647648275
10882,21839.08926,11-11-2015 20:26:35,153.5449763,7,1,-1.006193519,3.344896555,2.176853815,2.071195031,8.360390743,7.512910146,0.004532814,7.642764194,0.165658784,7.642764194,,,0.105658784,,7.636203481
10883,21840.10493,11-11-2015 20:26:37,154.5606496,7,1,-0.356722564,3.39864254,2.176853815,2.071384504,8.360390743,7.513546607,0.015638161,7.633570017,0.165469311,7.633570017,,,0.105469311,,7.627008464
10884,21841.12057,11-11-2015 20:26:38,155.5762861,7,1,-0.356903166,3.400423288,2.176853815,2.071485138,8.360390743,7.513888725,0.009616042,7.628686753,0.165368677,7.628686753,,,0.105368677,,7.622124753
10885,21842.12059,11-11-2015 20:26:39,156.5763076,7,1,-1.02678299,3.345705986,2.176853815,2.071680243,8.360390743,7.514544389,-0.005374575,7.619219254,0.165173572,7.619219254,,,0.105173572,,7.612656417
10886,21843.13627,11-11-2015 20:26:40,157.5919877,7,1,-1.834828854,3.275285482,2.176853815,2.072094487,8.360390743,7.515911207,-0.019555807,7.599118051,0.164759328,7.599118051,,,0.104759328,,7.592553391
10887,21844.1516,11-11-2015 20:26:41,158.6073159,7,1,-0.91534704,3.349753141,2.176853815,2.072466369,8.360390743,7.51713957,0.001036072,7.58107249,0.164387446,7.58107249,,,0.104387446,,7.574506168
10888,21845.15176,11-11-2015 20:26:42,159.6074742,7,1,-1.469456315,3.30361557,2.176853815,2.072804816,8.360390743,7.518263424,-0.019199658,7.5646493,0.164048999,7.5646493,,,0.104048999,,7.558081526
10889,21846.16738,11-11-2015 20:26:43,160.6230961,7,1,-0.685973287,3.368531704,2.176853815,2.07309699,8.360390743,7.519235441,-0.006507826,7.550471574,0.163756825,7.550471574,,,0.103756825,,7.543902488
10890,21847.18251,11-11-2015 20:26:44,161.6382221,7,1,-1.51894331,3.299082756,2.176853815,2.073429523,8.360390743,7.520338641,-0.009130383,7.534335395,0.163424292,7.534335395,,,0.103424292,,7.527764849
10891,21848.18298,11-11-2015 20:26:45,162.6386921,7,1,-0.716496229,3.36529398,2.176853815,2.073717572,8.360390743,7.52129658,0.004208994,7.520357803,0.163136243,7.520357803,,,0.103136243,,7.513785994
10892,21849.19869,11-11-2015 20:26:46,163.6544061,7,1,-0.722275734,3.366265297,2.176853815,2.073920656,8.360390743,7.521980153,0.011979532,7.510503162,0.162933159,7.510503162,,,0.102933159,,7.503930443
10893,21850.21375,11-11-2015 20:26:47,164.6694654,7,1,-0.728235841,3.366427183,2.176853815,2.074122269,8.360390743,7.522658851,0.000906563,7.500719862,0.162731546,7.500719862,,,0.102731546,,7.494146278
10894,21851.21414,11-11-2015 20:26:48,165.6698539,7,1,0.089021131,3.435228586,2.176869271,2.074199523,8.360443808,7.522918964,0.026484489,7.497721095,0.162669747,7.497721095,,,0.102669748,,7.491147256
10895,21852.21419,11-11-2015 20:26:49,166.6699092,7,1,0.259155065,3.451902866,2.176925741,2.074199523,8.360638551,7.522918964,0.017839814,7.500461292,0.162726217,7.500461292,,,0.102726218,,7.493887713
10896,21853.21425,11-11-2015 20:26:50,167.6699681,7,1,-0.242396891,3.412726641,2.176952793,2.074239489,8.360731948,7.523055374,0.0093894,7.499834666,0.162713304,7.499834666,,,0.102713304,,7.493261004
10897,21854.21439,11-11-2015 20:26:51,168.6701062,7,1,-0.151911646,3.420497179,2.176952793,2.074291502,8.360731948,7.523233077,0.010878754,7.497310723,0.162661291,7.497310723,,,0.102661291,,7.490736843
10898,21855.22982,11-11-2015 20:26:52,169.6855351,7,1,0.007927565,3.434581041,2.176954217,2.074306965,8.360736838,7.523285972,0.000712252,7.496629487,0.162647252,7.496629487,,,0.102647252,,7.490055538
10899,21856.24542,11-11-2015 20:26:53,170.7011362,7,1,-0.582303524,3.386824846,2.176954982,2.074414372,8.360739467,7.523649871,-0.012303305,7.491454669,0.162540609,7.491454669,,,0.10254061,,7.484880262
10900,21857.26105,11-11-2015 20:26:54,171.7167629,7,1,0.119363487,3.444132328,2.176976184,2.074471999,8.360812465,7.523845072,0.005957365,7.489687171,0.162504185,7.489687171,,,0.102504185,,7.483112577
10901,21858.26111,11-11-2015 20:26:55,172.7168239,7,1,-0.745032489,3.374035835,2.176987048,2.074607328,8.360849883,7.524301941,-0.009098005,7.483647507,0.16237972,7.483647507,,,0.10237972,,7.477072361
10902,21859.26117,11-11-2015 20:26:56,173.7168893,7,1,-0.054202028,3.430048466,2.176987048,2.074683848,8.360849883,7.524560688,-0.000517988,7.479934375,0.1623032,7.479934375,,,0.1023032,,7.473358889
10903,21860.27668,11-11-2015 20:26:57,174.7323953,7,1,-0.309222311,3.410136461,2.176987048,2.074749504,8.360849883,7.524784691,0.003464365,7.476748422,0.162237544,7.476748422,,,0.102237544,,7.470172641
10904,21861.29193,11-11-2015 20:26:58,175.7476472,7,1,-0.135656804,3.424544334,2.176987048,2.07480358,8.360849883,7.524969464,-0.003237677,7.474124376,0.162183468,7.474124376,,,0.102183468,,7.467548363
10905,21862.29229,11-11-2015 20:26:59,176.7480024,7,1,-0.562978387,3.389738798,2.176987048,2.074922909,8.360849883,7.525374478,-0.010975838,7.468333903,0.162064139,7.468333903,,,0.102064139,,7.461757394
10906,21863.30764,11-11-2015 20:27:00,177.7633532,7,1,-0.566409945,3.388605595,2.176987048,2.075082374,8.360849883,7.525914917,-0.007122993,7.460595868,0.161904674,7.460595868,,,0.101904674,,7.454018648
10907,21864.30799,11-11-2015 20:27:01,178.7637053,7,1,-0.222710475,3.416935682,2.176987048,2.075170413,8.360849883,7.526214493,0.001262713,7.456323781,0.161816635,7.456323781,,,0.101816635,,7.449746165
10908,21865.32341,11-11-2015 20:27:02,179.7791273,7,1,-0.134392545,3.425029993,2.176987048,2.075215813,8.360849883,7.526369829,0.000259018,7.454120738,0.161771235,7.454120738,,,0.101771235,,7.447542929
10909,21866.32342,11-11-2015 20:27:03,180.7791337,7,1,-0.302539796,3.411593437,2.176987048,2.075286704,8.360849883,7.526611841,0.004079533,7.45068077,0.161700344,7.45068077,,,0.101700344,,7.444102629
10910,21867.3235,11-11-2015 20:27:04,181.779214,7,1,-0.301094919,3.411755323,2.176987048,2.075370456,8.360849883,7.526897588,0.004532814,7.446616664,0.161616591,7.446616664,,,0.101616592,,7.440038192
10911,21868.33901,11-11-2015 20:27:05,182.7947281,7,1,0.171920791,3.451093435,2.177022882,2.075391639,8.360973517,7.526969864,0.007025814,7.447327647,0.161631243,7.447327647,,,0.101631243,,7.440749196
10912,21869.33904,11-11-2015 20:27:06,183.794761,7,1,0.040798452,3.441865921,2.177042496,2.075391639,8.361041125,7.526969864,0.003496695,7.448279397,0.161650857,7.448279397,,,0.101650857,,7.441701053
10913,21870.35448,11-11-2015 20:27:07,184.8101944,7,1,-0.696629226,3.380996943,2.177045336,2.075533583,8.361050901,7.527450066,-0.006151676,7.441529369,0.161511753,7.441529369,,,0.101511753,,7.434950414
10914,21871.3703,11-11-2015 20:27:08,185.8260165,7,1,0.496836871,3.478937864,2.17715315,2.075579405,8.361425735,7.527605001,0.013404131,7.444537538,0.161573745,7.444537538,,,0.101573745,,7.437958851
10915,21872.38589,11-11-2015 20:27:09,186.8416058,7,1,-2.43174243,3.233195305,2.177181177,2.076121842,8.361523245,7.529363911,-0.043417741,7.419575803,0.161059336,7.419575803,,,0.101059335,,7.412994825
10916,21873.40134,11-11-2015 20:27:10,187.8570567,7,1,-1.222924709,3.330164909,2.177181177,2.076540281,8.361523245,7.53074292,-0.022275448,7.39927102,0.160640896,7.39927102,,,0.100640896,,7.392688217
10917,21874.40165,11-11-2015 20:27:11,188.8573624,7,1,-1.519123912,3.303453684,2.177181177,2.076945011,8.361523245,7.532082318,-0.015735293,7.379631495,0.160236166,7.379631495,,,0.100236166,,7.373046899
10918,21875.41706,11-11-2015 20:27:12,189.872773,7,1,-1.29065311,3.321099281,2.177181177,2.077320476,8.361523245,7.533327974,-0.031146813,7.361412029,0.159860701,7.361412029,,,0.099860701,,7.354825795
10919,21876.43266,11-11-2015 20:27:13,190.8883756,7,1,-0.505183399,3.387634277,2.177181177,2.07750056,8.361523245,7.533933798,0.029074669,7.352673476,0.159680618,7.352673476,,,0.099680617,,7.346086421
10920,21877.43269,11-11-2015 20:27:14,191.8884108,7,1,-1.602023482,3.294388056,2.177181177,2.077893221,8.361523245,7.535230822,-0.007058239,7.333619575,0.159287957,7.333619575,,,0.099287956,,7.327030805
10921,21878.43279,11-11-2015 20:27:15,192.8885087,7,1,-0.897105515,3.352828741,2.177181177,2.078176131,8.361523245,7.536174712,0.009486484,7.319891357,0.159005046,7.319891357,,,0.099005046,,7.313301343
10922,21879.44852,11-11-2015 20:27:16,193.9042351,7,1,-1.475055218,3.302644253,2.177181177,2.078568436,8.361523245,7.537472947,-0.00375576,7.300854757,0.158612742,7.300854757,,,0.098612741,,7.294263003
10923,21880.46392,11-11-2015 20:27:17,194.9196358,7,1,-0.839491189,3.356066465,2.177181177,2.078828621,8.361523245,7.538343031,-0.005827904,7.288229231,0.158352556,7.288229231,,,0.098352556,,7.281636372
10924,21881.46397,11-11-2015 20:27:18,195.9196908,7,1,-0.944605768,3.347648621,2.177181177,2.079086932,8.361523245,7.539208068,0.009939814,7.27569471,0.158094246,7.27569471,,,0.098094245,,7.269100686
10925,21882.4795,11-11-2015 20:27:19,196.9352172,7,1,-1.052971363,3.338097334,2.177181177,2.079379736,8.361523245,7.540185905,-0.002590132,7.261486385,0.157801442,7.261486385,,,0.097801441,,7.254891073
10926,21883.49508,11-11-2015 20:27:20,197.9507956,7,1,-0.487303078,3.386501074,2.177181177,2.079533154,8.361523245,7.540703833,0.016318083,7.254041771,0.157648024,7.254041771,,,0.097648023,,7.247445785
10927,21884.49528,11-11-2015 20:27:21,198.9509955,7,1,-0.680374384,3.370959997,2.177181177,2.079717522,8.361523245,7.541325532,0.003205347,7.245095303,0.157463655,7.245095303,,,0.097463655,,7.23849851
10928,21885.51074,11-11-2015 20:27:22,199.9664518,7,1,-0.013384329,3.427943945,2.177181177,2.079741511,8.361523245,7.541406659,0.016026687,7.24393121,0.157439666,7.24393121,,,0.097439666,,7.237334337
10929,21886.52631,11-11-2015 20:27:23,200.9820256,7,1,-0.770679057,3.36529398,2.177181177,2.07993917,8.361523245,7.542072212,0.005374575,7.234339801,0.157242007,7.234339801,,,0.097242007,,7.227742058
10930,21887.54183,11-11-2015 20:27:24,201.9975444,7,1,-1.068142533,3.339068651,2.177181177,2.080239262,8.361523245,7.543074648,-0.009195089,7.219777833,0.156941915,7.219777833,,,0.096941915,,7.213178763
10931,21888.54192,11-11-2015 20:27:25,202.9976321,7,1,-0.112538822,3.419687748,2.177181177,2.080282971,8.361523245,7.543223066,0.00974555,7.217656864,0.156898206,7.217656864,,,0.096898206,,7.21105759
10932,21889.54208,11-11-2015 20:27:26,203.9977964,7,1,-0.586999416,3.381158829,2.177181177,2.0804368,8.361523245,7.543743338,-0.008968497,7.21019231,0.156744377,7.21019231,,,0.096744377,,7.203592356
10933,21890.55696,11-11-2015 20:27:27,205.0126711,7,1,-1.578363657,3.30620575,2.177181177,2.080632392,8.361523245,7.544402761,-0.012044286,7.200701178,0.156548785,7.200701178,,,0.096548785,,7.194100387
10934,21891.55721,11-11-2015 20:27:28,206.0129242,7,1,-1.578544378,3.29422617,2.177181177,2.081064303,8.361523245,7.545826902,-0.009162759,7.179742688,0.156116874,7.179742688,,,0.096116874,,7.173139991
10935,21892.57317,11-11-2015 20:27:29,207.0288909,7,1,-0.318614006,3.400747061,2.177181177,2.081172028,8.361523245,7.546191067,-0.003367233,7.174515358,0.15600915,7.174515358,,,0.096009149,,7.167912157
10936,21893.58881,11-11-2015 20:27:30,208.044523,7,1,-0.708188236,3.369179249,2.177181177,2.081367597,8.361523245,7.546850142,-0.00246067,7.165025334,0.15581358,7.165025334,,,0.09581358,,7.158421304
10937,21894.58889,11-11-2015 20:27:31,209.0446066,7,1,-0.716135025,3.368369818,2.177181177,2.081565445,8.361523245,7.547516617,-0.000841808,7.155424779,0.155615732,7.155424779,,,0.095615732,,7.148819853
10938,21895.60384,11-11-2015 20:27:32,210.0595581,7,1,-0.920223534,3.353476286,2.177181177,2.081764851,8.361523245,7.548188214,0.010069275,7.14574857,0.155416326,7.14574857,,,0.095416326,,7.139142793
10939,21896.61998,11-11-2015 20:27:33,211.0756945,7,1,-0.929976404,3.349591255,2.177181177,2.082028574,8.361523245,7.549071922,-0.00696106,7.132951429,0.155152604,7.132951429,,,0.095152603,,7.126344465
10940,21897.62001,11-11-2015 20:27:34,212.0757276,7,1,-1.245862007,3.324822664,2.177181177,2.082288273,8.361523245,7.549941551,-0.009000826,7.120349503,0.154892904,7.120349503,,,0.094892904,,7.113741419
10941,21898.63556,11-11-2015 20:27:35,213.0912775,7,1,-0.548890829,3.37468338,2.177181177,2.082629174,8.361523245,7.551074395,0.001197958,7.103807268,0.154552003,7.103807268,,,0.094552003,,7.097197687
10942,21899.63575,11-11-2015 20:27:36,214.0914632,7,1,-0.956525981,3.348458052,2.177181177,2.082787904,8.361523245,7.551610281,-0.003949976,7.096104903,0.154393273,7.096104903,,,0.094393273,,7.08949461
10943,21900.65108,11-11-2015 20:27:37,215.1067966,7,1,0.547046244,3.463234901,2.177185899,2.083042877,8.361539593,7.552463554,0.022469711,7.08396143,0.154143022,7.08396143,,,0.094143022,,7.07735007
10944,21901.65115,11-11-2015 20:27:38,216.1068699,7,1,-0.026930025,3.429400921,2.177331907,2.083043109,8.362046307,7.55246435,0.016059065,7.091035201,0.154288797,7.091035201,,,0.094288798,,7.084424497
10945,21902.66682,11-11-2015 20:27:39,217.1225376,7,1,-0.800479531,3.367074728,2.177331907,2.083077505,8.362046307,7.552580716,0.009097958,7.089366161,0.154254402,7.089366161,,,0.094254402,,7.082755279
10946,21903.6669,11-11-2015 20:27:40,218.1226193,7,1,-0.708188236,3.370474339,2.177331907,2.083297724,8.362046307,7.553321742,-0.001683617,7.078680014,0.154034183,7.078680014,,,0.094034183,,7.072068175
10947,21904.68253,11-11-2015 20:27:41,219.1382422,7,1,-0.123736598,3.416288137,2.177331907,2.083486087,8.362046307,7.553956699,0.014019298,7.069539702,0.15384582,7.069539702,,,0.09384582,,7.062927026
10948,21905.69804,11-11-2015 20:27:42,220.1537548,7,1,-1.100471616,3.341820717,2.177331907,2.083546447,8.362046307,7.554161055,-0.025869321,7.066610712,0.153785459,7.066610712,,,0.09378546,,7.059997789
10949,21906.71311,11-11-2015 20:27:43,221.1688234,7,1,-0.419755191,3.391033888,2.177331907,2.083829981,8.362046307,7.555108372,-0.007414388,7.052852232,0.153501926,7.052852232,,,0.093501926,,7.046238044
10950,21907.72922,11-11-2015 20:27:44,222.1849403,7,1,-0.222168654,3.409812689,2.177331907,2.083942498,8.362046307,7.555490292,0.009162759,7.04739233,0.153389408,7.04739233,,,0.093389409,,7.040777658
10951,21908.74482,11-11-2015 20:27:45,223.2005314,7,1,-0.807342708,3.364484549,2.177331907,2.084028042,8.362046307,7.555780682,-0.001133204,7.043241337,0.153303865,7.043241337,,,0.093303865,,7.036626256
10952,21909.74482,11-11-2015 20:27:46,224.2005359,7,1,0.083783463,3.433609724,2.177334811,2.084220423,8.362056275,7.556427734,0.002946281,7.034046946,0.153114388,7.034046946,,,0.093114388,,7.027431045
10953,21910.76041,11-11-2015 20:27:47,225.2161225,7,1,-1.092344165,3.34295392,2.177354065,2.084274751,8.362122434,7.556609577,0.000971317,7.032344984,0.153079314,7.032344984,,,0.093079314,,7.025728923
10954,21911.76045,11-11-2015 20:27:48,226.2161664,7,1,-0.415059358,3.392814636,2.177354065,2.084542973,8.362122434,7.557506581,-9.71E-05,7.019329506,0.152811092,7.019329506,,,0.092811092,,7.012712262
10955,21912.77604,11-11-2015 20:27:49,227.2317551,7,1,-0.609756172,3.379216194,2.177354065,2.084669343,8.362122434,7.557935078,-0.006313562,7.013197434,0.152684723,7.013197434,,,0.092684722,,7.006579597
10956,21913.79168,11-11-2015 20:27:50,228.2473945,7,1,-0.31716913,3.402527809,2.177354065,2.084826146,8.362122434,7.558465271,0.007997179,7.005588533,0.152527919,7.005588533,,,0.092527919,,6.998970036
10957,21914.80725,11-11-2015 20:27:51,229.2629677,7,1,-0.706020892,3.372093201,2.177354065,2.084939277,8.362122434,7.558848979,-0.012756586,7.000098861,0.152414788,7.000098861,,,0.092414788,,6.993479853
10958,21915.82291,11-11-2015 20:27:52,230.2786215,7,1,0.053441104,3.432314634,2.17735756,2.085090895,8.362134423,7.559360145,0.01848731,6.992911157,0.152266665,6.992911157,,,0.092266665,,6.986291527
10959,21916.83849,11-11-2015 20:27:53,231.2942011,7,1,-0.598558366,3.382615805,2.177368961,2.085129615,8.362173574,7.559491217,-0.002363539,6.991585498,0.152239346,6.991585498,,,0.092239346,,6.984965752
10960,21917.85427,11-11-2015 20:27:54,232.3099905,7,1,-0.993731499,3.348134279,2.177368961,2.085325962,8.362173574,7.560152973,-0.006151629,6.982057756,0.152042999,6.982057756,,,0.092042999,,6.975437143
10961,21918.86962,11-11-2015 20:27:55,233.3253334,7,1,-0.609756172,3.377435446,2.177368961,2.085575393,8.362173574,7.560989303,-0.005115604,6.969954107,0.151793568,6.969954107,,,0.091793568,,6.963332398
10962,21919.88532,11-11-2015 20:27:56,234.3410398,7,1,-0.809509993,3.36140871,2.177368961,2.085764349,8.362173574,7.561626482,-0.001942635,6.960784997,0.151604612,6.960784997,,,0.091604612,,6.95416247
10963,21920.90019,11-11-2015 20:27:57,235.3559083,7,1,-1.015585184,3.343277693,2.177368961,2.086009054,8.362173574,7.562447549,-0.018163538,6.94891068,0.151359907,6.94891068,,,0.091359907,,6.942287075
10964,21921.90091,11-11-2015 20:27:58,236.356629,7,1,-0.827570975,3.357361555,2.177368961,2.086275857,8.362173574,7.563340358,-0.004856586,6.935964079,0.151093104,6.935964079,,,0.091093104,,6.929339276
10965,21922.91654,11-11-2015 20:27:59,237.3722593,7,1,0.175352365,3.440408945,2.177384949,2.086431714,8.362228542,7.563863691,0.018681575,6.929176965,0.150953236,6.929176965,,,0.090953235,,6.922551513
10966,21923.91655,11-11-2015 20:28:00,238.3722612,7,1,-0.710174918,3.371445656,2.177416928,2.086497604,8.362338615,7.564085988,-0.001327467,6.927531435,0.150919325,6.927531435,,,0.090919324,,6.920905831
